__time,/predictor/armor_predictions/header/stamp/nanosec,/predictor/armor_predictions/header/stamp/sec,/predictor/armor_predictions/predictions[0]/armor_id,/predictor/armor_predictions/predictions[0]/distance,/predictor/armor_predictions/predictions[0]/pitch,/predictor/armor_predictions/predictions[0]/position/x,/predictor/armor_predictions/predictions[0]/position/y,/predictor/armor_predictions/predictions[0]/position/z,/predictor/armor_predictions/predictions[0]/velocity/x,/predictor/armor_predictions/predictions[0]/velocity/y,/predictor/armor_predictions/predictions[0]/velocity/z,/predictor/armor_predictions/predictions[0]/yaw
1751346426.520884,520516126.000000000,1751346426.000000000,4.000000000,0.255110163,-0.100481646,0.253665256,-0.008957976,-0.025590775,0.002000473,-0.000234759,0.000312857,-0.035299495
1751346426.570828,570522885.000000000,1751346426.000000000,4.000000000,0.255135200,-0.100480762,0.253690926,-0.008937552,-0.025593062,0.001975098,-0.000203210,0.000294384,-0.035215518
1751346426.620864,620527313.000000000,1751346426.000000000,4.000000000,0.255145445,-0.100506694,0.253701656,-0.008903576,-0.025600673,0.001932726,-0.000156691,0.000265642,-0.035080272
1751346426.670830,670552488.000000000,1751346426.000000000,4.000000000,0.255068412,-0.100093343,0.253636309,-0.008881295,-0.025488041,0.001866255,-0.000127473,0.000353160,-0.035001564
1751346426.720880,720530357.000000000,1751346426.000000000,4.000000000,0.254985018,-0.099696613,0.253564166,-0.008858715,-0.025379052,0.001799590,-0.000099753,0.000433699,-0.034922573
1751346426.770856,770507651.000000000,1751346426.000000000,4.000000000,0.254840623,-0.099248789,0.253432799,-0.008828368,-0.025251120,0.001712813,-0.000066828,0.000527332,-0.034821063
1751346426.820905,820515881.000000000,1751346426.000000000,4.000000000,0.254750371,-0.098954389,0.253351279,-0.008802030,-0.025167547,0.001640842,-0.000038230,0.000571904,-0.034728427
1751346426.870776,870513931.000000000,1751346426.000000000,4.000000000,0.254566931,-0.098514126,0.253180794,-0.008769943,-0.025037894,0.001537451,-0.000007096,0.000657385,-0.034625208
1751346426.920829,920528593.000000000,1751346426.000000000,4.000000000,0.254516264,-0.098368585,0.253134527,-0.008754282,-0.024996047,0.001490445,0.000007948,0.000665231,-0.034569740
1751346426.970890,970519073.000000000,1751346426.000000000,4.000000000,0.254419801,-0.098122920,0.253045186,-0.008737545,-0.024924373,0.001430745,0.000022775,0.000704634,-0.034515871
1751346427.020990,20512943.000000000,1751346427.000000000,4.000000000,0.254398630,-0.098006303,0.253027636,-0.008719398,-0.024892774,0.001377278,0.000038298,0.000679376,-0.034446630
