__time,/predictor/armor_predictions/header/stamp/nanosec,/predictor/armor_predictions/header/stamp/sec,/predictor/armor_predictions/predictions[0]/armor_id,/predictor/armor_predictions/predictions[0]/distance,/predictor/armor_predictions/predictions[0]/pitch,/predictor/armor_predictions/predictions[0]/position/x,/predictor/armor_predictions/predictions[0]/position/y,/predictor/armor_predictions/predictions[0]/position/z,/predictor/armor_predictions/predictions[0]/velocity/x,/predictor/armor_predictions/predictions[0]/velocity/y,/predictor/armor_predictions/predictions[0]/velocity/z,/predictor/armor_predictions/predictions[0]/yaw,/predictor/armor_predictions/predictions[1]/armor_id,/predictor/armor_predictions/predictions[1]/distance,/predictor/armor_predictions/predictions[1]/pitch,/predictor/armor_predictions/predictions[1]/position/x,/predictor/armor_predictions/predictions[1]/position/y,/predictor/armor_predictions/predictions[1]/position/z,/predictor/armor_predictions/predictions[1]/velocity/x,/predictor/armor_predictions/predictions[1]/velocity/y,/predictor/armor_predictions/predictions[1]/velocity/z,/predictor/armor_predictions/predictions[1]/yaw
1751358572.916886,916495567.000000000,1751358572.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358572.966834,966487133.000000000,1751358572.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.016932,16487073.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.066930,66494959.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.116853,116497918.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.166865,166490895.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.216935,216493421.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.266953,266507886.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.316783,316492422.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.366863,366507727.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.416805,416493727.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.467005,466627151.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.516939,516605819.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.566786,566482935.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.616803,616492403.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.666827,666481616.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.716999,716511001.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.766818,766501662.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.816866,816482091.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.866826,866485070.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.916866,916493137.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358573.966758,966466822.000000000,1751358573.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.016933,16508737.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.066768,66483367.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.116806,116488656.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.166795,166491722.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.217138,216568988.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.266893,266509906.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.316813,316498968.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.366764,366482792.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.416857,416478690.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.466950,466522427.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.516914,516485805.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.566747,566476530.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.616822,616496857.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.666749,666485547.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.717046,716529717.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.766840,766508073.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.816843,816507606.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.866906,866487545.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.916856,916499137.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358574.966956,966493873.000000000,1751358574.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.016891,16473466.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.066835,66482652.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.116865,116491957.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.167002,166541428.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.217045,216499831.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.266781,266487204.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.316801,316480491.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.366830,366491655.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.417035,416532836.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.466918,466506220.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.516914,516497637.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.566782,566495098.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.616956,616480881.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.666826,666488085.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.716838,716483910.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.766861,766528753.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.816938,816483229.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.866782,866478241.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.916759,916479949.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358575.967113,966522890.000000000,1751358575.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358576.016847,16500086.000000000,1751358576.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358576.066785,66490897.000000000,1751358576.000000000,4.000000000,0.506963401,-0.018495820,0.503599997,0.057541464,-0.009376169,0.003324266,0.000440789,-0.010100950,0.113766876,,,,,,,,,,
1751358576.116901,116500745.000000000,1751358576.000000000,4.000000000,0.491951742,-0.100821677,0.485571004,0.061526745,-0.049515412,-0.001096285,0.000492479,-0.004968577,0.126038419,,,,,,,,,,
