__time,/predictor/armor_predictions/header/stamp/nanosec,/predictor/armor_predictions/header/stamp/sec,/predictor/armor_predictions/predictions[0]/armor_id,/predictor/armor_predictions/predictions[0]/distance,/predictor/armor_predictions/predictions[0]/pitch,/predictor/armor_predictions/predictions[0]/position/x,/predictor/armor_predictions/predictions[0]/position/y,/predictor/armor_predictions/predictions[0]/position/z,/predictor/armor_predictions/predictions[0]/velocity/x,/predictor/armor_predictions/predictions[0]/velocity/y,/predictor/armor_predictions/predictions[0]/velocity/z,/predictor/armor_predictions/predictions[0]/yaw,/predictor/armor_predictions/predictions[1]/armor_id,/predictor/armor_predictions/predictions[1]/distance,/predictor/armor_predictions/predictions[1]/pitch,/predictor/armor_predictions/predictions[1]/position/x,/predictor/armor_predictions/predictions[1]/position/y,/predictor/armor_predictions/predictions[1]/position/z,/predictor/armor_predictions/predictions[1]/velocity/x,/predictor/armor_predictions/predictions[1]/velocity/y,/predictor/armor_predictions/predictions[1]/velocity/z,/predictor/armor_predictions/predictions[1]/yaw
1751357947.116220,115869361.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.166273,165877758.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.216197,215867298.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.266154,265870162.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.316478,315911511.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.366180,365884335.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.416286,415863723.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.466244,465863714.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.516482,515975676.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.566464,565896727.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.616251,615867940.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.666152,665857272.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.716242,715856008.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.766143,765848425.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.816342,815911085.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.866343,865878279.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.916167,915863250.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357947.966172,965866916.000000000,1751357947.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.016229,15859238.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.066174,65860198.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.116359,115856638.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.166186,165865633.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.216275,215925912.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.266234,265873726.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.316375,315888420.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.366199,365871874.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.416166,415884824.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.466319,465868202.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.516233,515873542.000000000,1751357948.000000000,4.000000000,0.375841807,-0.144006571,0.355865522,-0.108201728,-0.053936815,-0.023620331,-0.028138331,-0.045553718,-0.295170336,,,,,,,,,,
1751357948.566192,565998575.000000000,1751357948.000000000,4.000000000,0.699882992,-0.159171510,0.627891696,-0.288586893,-0.110931625,0.018355830,-0.017647148,-0.009444512,-0.430818897,,,,,,,,,,
1751357948.616153,615854051.000000000,1751357948.000000000,4.000000000,0.608275802,-0.077746884,0.588556573,-0.146180107,-0.047243920,0.015378565,-0.005300330,-0.003872074,-0.243444456,,,,,,,,,,
1751357948.666133,665882997.000000000,1751357948.000000000,4.000000000,0.586149508,-0.054521533,0.574087368,-0.113906331,-0.031941939,0.014217461,-0.002507286,-0.002527602,-0.195869024,,,,,,,,,,
1751357948.716517,715963811.000000000,1751357948.000000000,4.000000000,0.583759363,-0.047277447,0.572735126,-0.109491329,-0.027588372,0.014061984,-0.002115816,-0.002139386,-0.188893557,,,,,,,,,,
1751357948.765950,765762126.000000000,1751357948.000000000,4.000000000,0.577009487,-0.025081377,0.568066165,-0.100156778,-0.014470675,0.013637329,-0.001299185,-0.000988343,-0.174518220,,,,,,,,,,
1751357948.816146,815865265.000000000,1751357948.000000000,4.000000000,0.573879244,-0.009640218,0.565581221,-0.097080706,-0.005532235,0.013397057,-0.001029840,-0.000200327,-0.169991122,,,,,,,,,,
1751357948.866166,865865054.000000000,1751357948.000000000,4.000000000,0.572760168,-0.000466081,0.564635950,-0.096126908,-0.000266953,0.013267444,-0.000943664,0.000274037,-0.168629059,,,,,,,,,,
1751357948.916110,915812891.000000000,1751357948.000000000,4.000000000,0.573111764,0.009504208,0.564845862,-0.096832734,0.005446892,0.013230397,-0.001011774,0.000802268,-0.169781739,,,,,,,,,,
1751357948.966174,965856106.000000000,1751357948.000000000,4.000000000,0.573573724,0.014902917,0.565187543,-0.097348841,0.008547605,0.013196318,-0.001063770,0.001102086,-0.170568044,,,,,,,,,,
1751357949.016096,15851825.000000000,1751357949.000000000,4.000000000,0.573893606,0.018483834,0.565407715,-0.097752113,0.010607150,0.013159250,-0.001108721,0.001312058,-0.171195528,,,,,,,,,,
1751357949.066231,65881774.000000000,1751357949.000000000,4.000000000,0.574310991,0.020553109,0.565759171,-0.098032461,0.011803045,0.013137848,-0.001140936,0.001439794,-0.171572364,,,,,,,,,,
1751357949.116232,115886160.000000000,1751357949.000000000,4.000000000,0.574073177,0.022991929,0.565413640,-0.098454274,0.013197887,0.013043153,-0.001205781,0.001599883,-0.172399328,,,,,,,,,,
1751357949.166431,165919050.000000000,1751357949.000000000,4.000000000,0.573807829,0.023926980,0.565101185,-0.098628661,0.013728178,0.012962413,-0.001239983,0.001661029,-0.172792260,,,,,,,,,,
