__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/yaw
1751349444.913374,911903867.000000000,1751349444.000000000,479.910797119,654.111938477,0.000000000,654.013122559,654.062927246,0.000000000,654.048339844,795.473999023,0.000000000,479.730926514,795.595581055,0.000000000,0.419686342,911903867.000000000,1751349444.000000000,-0.088070148,0.416290687,0.038398412,-0.036913906,0.091979155
1751349444.932467,931523753.000000000,1751349444.000000000,499.948059082,630.066467285,0.000000000,654.009643555,630.039001465,0.000000000,654.040405273,771.359802246,0.000000000,499.816528320,771.438842773,0.000000000,0.473275753,931523753.000000000,1751349444.000000000,-0.073819712,0.470153090,0.041543142,-0.034905217,0.088131989
1751349444.941612,940815217.000000000,1751349444.000000000,494.940673828,635.075012207,0.000000000,660.012207031,635.044189453,0.000000000,660.046569824,767.344909668,0.000000000,494.811553955,767.427185059,0.000000000,0.441753161,940815217.000000000,1751349444.000000000,-0.074383020,0.438834269,0.038612757,-0.032828500,0.087763357
1751349444.949840,949007308.000000000,1751349444.000000000,494.948913574,620.058654785,0.000000000,660.009887695,620.032104492,0.000000000,660.040588379,750.279296875,0.000000000,494.834472656,750.354064941,0.000000000,0.441332197,949007308.000000000,1751349444.000000000,-0.065621194,0.438643416,0.039075265,-0.028939841,0.088847548
1751349444.961189,960326579.000000000,1751349444.000000000,518.973999023,600.032470703,0.000000000,675.010681152,600.022155762,0.000000000,675.051147461,737.241394043,0.000000000,518.889770508,737.278808594,0.000000000,0.466106657,960326579.000000000,1751349444.000000000,-0.054982384,0.463942554,0.036808399,-0.025614641,0.079172428
1751349444.972526,971708728.000000000,1751349444.000000000,518.977355957,589.025878906,0.000000000,675.009033203,589.016906738,0.000000000,675.049377441,733.228942871,0.000000000,518.893554688,733.265319824,0.000000000,0.465911071,971708728.000000000,1751349444.000000000,-0.050720786,0.463832835,0.037047571,-0.023621150,0.079703474
1751349444.982444,981746867.000000000,1751349444.000000000,512.978393555,574.020141602,0.000000000,681.008239746,574.012145996,0.000000000,681.046997070,715.181152344,0.000000000,512.901733398,715.215820313,0.000000000,0.432288966,981746867.000000000,1751349444.000000000,-0.041925248,0.430498576,0.034854556,-0.018118435,0.080787018
1751349444.989199,988490710.000000000,1751349444.000000000,512.979125977,571.018798828,0.000000000,681.007812500,571.011230469,0.000000000,681.041931152,703.152404785,0.000000000,512.912048340,703.183959961,0.000000000,0.432147074,988490710.000000000,1751349444.000000000,-0.037847312,0.430409885,0.035063451,-0.016351631,0.081285753
1751349445.002099,1303288.000000000,1751349445.000000000,538.991699219,555.008666992,0.000000000,695.008911133,555.008728027,0.000000000,695.053527832,703.158813477,0.000000000,538.940490723,703.165344238,0.000000000,0.465043412,1303288.000000000,1751349445.000000000,-0.031554573,0.463646487,0.032868375,-0.014671753,0.070772628
1751349445.014233,13480952.000000000,1751349445.000000000,538.991271973,558.009460449,0.000000000,695.009277344,558.009460449,0.000000000,695.051513672,699.149902344,0.000000000,538.942871094,699.156066895,0.000000000,0.465043939,13480952.000000000,1751349445.000000000,-0.031459805,0.463647957,0.032874714,-0.014627720,0.070786008
