__time,/predictor/armor_predictions/header/stamp/nanosec,/predictor/armor_predictions/header/stamp/sec,/predictor/armor_predictions/predictions[0]/armor_id,/predictor/armor_predictions/predictions[0]/distance,/predictor/armor_predictions/predictions[0]/pitch,/predictor/armor_predictions/predictions[0]/position/x,/predictor/armor_predictions/predictions[0]/position/y,/predictor/armor_predictions/predictions[0]/position/z,/predictor/armor_predictions/predictions[0]/velocity/x,/predictor/armor_predictions/predictions[0]/velocity/y,/predictor/armor_predictions/predictions[0]/velocity/z,/predictor/armor_predictions/predictions[0]/yaw
1751351830.027835,27380784.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.077703,77359364.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.127922,127342629.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.177751,177355218.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.227786,227368798.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.277720,277352746.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.327772,327368820.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.377658,377349681.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.427655,427349628.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.477752,477356911.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.527761,527380249.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.577654,577350854.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.627681,627355466.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.677697,677360536.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.727653,727323056.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.777933,777399622.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.828033,827461336.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.877701,877353527.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.927727,927344641.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351830.977854,977502015.000000000,1751351830.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.027703,27357665.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.077643,77351214.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.127870,127429884.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.177871,177365777.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.227739,227366762.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.277665,277348755.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.327700,327372863.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.377707,377357070.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.427803,427346120.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.477692,477346826.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.527870,527456165.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.577707,577366651.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.627769,627352397.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.677641,677352216.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.727915,727372943.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.777782,777370183.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.827930,827412687.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.877913,877389022.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.927803,927405106.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351831.977750,977416850.000000000,1751351831.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.027688,27353408.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.077907,77344209.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.127738,127365468.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.177791,177392572.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.227828,227372792.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.277668,277352845.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.327799,327367743.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.377866,377348864.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.427630,427353083.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.477637,477335096.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.527618,527338447.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.577798,577353671.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.627718,627363239.000000000,1751351832.000000000,4.000000000,1.051152550,0.060181024,1.034254833,0.176753210,0.063221259,0.000589239,0.001331599,0.000345258,0.169263863
1751351832.677650,677350073.000000000,1751351832.000000000,4.000000000,1.032584473,0.097399198,1.015503435,0.157798933,0.100413959,-0.001199070,-0.001386296,0.003027125,0.154156988
1751351832.727658,727363090.000000000,1751351832.000000000,4.000000000,1.014157216,0.106114990,0.995497384,0.161126481,0.107415428,-0.002635205,-0.001083150,0.003583701,0.160463681
1751351832.777668,777352392.000000000,1751351832.000000000,4.000000000,0.981432300,0.107601309,0.962752583,0.158769387,0.105399738,-0.004960618,-0.001217639,0.003427657,0.163440883
1751351832.827670,827343385.000000000,1751351832.000000000,4.000000000,0.948666260,0.106163622,0.930368560,0.155810099,0.100524767,-0.007235947,-0.001396972,0.003039147,0.165931531
1751351832.877504,877316922.000000000,1751351832.000000000,4.000000000,0.970755019,0.102342766,0.952469137,0.159159947,0.099176413,-0.005645834,-0.001158954,0.002903181,0.165572674
1751351832.927703,927339401.000000000,1751351832.000000000,4.000000000,0.980944618,0.099536209,0.962773816,0.160676356,0.097478362,-0.004898437,-0.001050592,0.002744796,0.165364991
1751351832.977617,977311372.000000000,1751351832.000000000,4.000000000,0.992667846,0.094965398,0.974763145,0.162376981,0.094127468,-0.004031587,-0.000930851,0.002441532,0.165065286
1751351833.027543,27334327.000000000,1751351833.000000000,4.000000000,1.002258521,0.091196391,0.984566149,0.163769301,0.091275717,-0.003323922,-0.000833516,0.002175243,0.164827430
1751351833.077602,77335646.000000000,1751351833.000000000,4.000000000,1.013964842,0.088336569,0.996352845,0.165540748,0.089453730,-0.002480732,-0.000709855,0.001987186,0.164642732
1751351833.127705,127487813.000000000,1751351833.000000000,4.000000000,1.020032062,0.086607649,1.002461823,0.166585660,0.088232179,-0.002040306,-0.000631686,0.001852447,0.164671782
1751351833.177719,177412832.000000000,1751351833.000000000,4.000000000,1.016438167,0.084473890,0.999045365,0.166433350,0.085760405,-0.002271113,-0.000624632,0.001615246,0.165076402
1751351833.227755,227326611.000000000,1751351833.000000000,4.000000000,1.012685723,0.082271974,0.995470699,0.166266681,0.083221696,-0.002508859,-0.000613697,0.001358197,0.165495535
1751351833.277581,277337664.000000000,1751351833.000000000,4.000000000,1.010141168,0.080799095,0.993042308,0.166147706,0.081529714,-0.002666621,-0.000603007,0.001174636,0.165776319
1751351833.327769,327346633.000000000,1751351833.000000000,4.000000000,1.008439986,0.079828981,0.991416488,0.166065093,0.080417261,-0.002769538,-0.000593774,0.001046347,0.165962156
1751351833.377619,377348235.000000000,1751351833.000000000,4.000000000,1.006905168,0.078945719,0.989949317,0.165990026,0.079408308,-0.002861116,-0.000583153,0.000922146,0.166129867
1751351833.427957,427406286.000000000,1751351833.000000000,4.000000000,1.006905168,0.078945719,0.989949317,0.165990026,0.079408308,-0.002861116,-0.000583153,0.000922146,0.166129867
1751351833.477819,477505605.000000000,1751351833.000000000,4.000000000,1.010192088,0.077974892,0.993178128,0.167012492,0.078689822,-0.002612384,-0.000454544,0.000783088,0.166600963
1751351833.527692,527340497.000000000,1751351833.000000000,4.000000000,1.015009330,0.077001193,0.997905578,0.168320989,0.078079718,-0.002270483,-0.000299121,0.000648211,0.167101377
1751351833.577865,577373367.000000000,1751351833.000000000,4.000000000,1.016087689,0.076731809,0.998966972,0.168618997,0.077889761,-0.002189680,-0.000261454,0.000604414,0.167217181
1751351833.627669,627332953.000000000,1751351833.000000000,4.000000000,1.020349608,0.075666655,1.003165657,0.169771965,0.077132789,-0.001880842,-0.000113156,0.000428719,0.167647738
1751351833.677645,677350319.000000000,1751351833.000000000,4.000000000,1.024322684,0.074696145,1.007079279,0.170835986,0.076441825,-0.001594475,0.000027573,0.000259116,0.168035477
1751351833.727622,727318569.000000000,1751351833.000000000,4.000000000,1.028911718,0.073606148,1.011598342,0.172054631,0.075665861,-0.001263948,0.000194630,0.000054487,0.168469816
1751351833.777905,777465890.000000000,1751351833.000000000,4.000000000,1.029774160,0.073403259,1.012446845,0.172286963,0.075520919,-0.001201076,0.000227221,0.000014024,0.168554306
1751351833.827841,827377521.000000000,1751351833.000000000,4.000000000,1.030573827,0.073202871,1.013229803,0.172529995,0.075373604,-0.001138314,0.000261842,-0.000030719,0.168659618
1751351833.877616,877338123.000000000,1751351833.000000000,4.000000000,1.032247452,0.072302081,1.014837718,0.173432203,0.074568630,-0.001024413,0.000462665,-0.000243404,0.169261336
1751351833.927716,927407607.000000000,1751351833.000000000,4.000000000,1.029851441,0.071657622,1.012452885,0.173483447,0.073733566,-0.001202051,0.000566401,-0.000410137,0.169701604
1751351833.977395,977241508.000000000,1751351833.000000000,4.000000000,1.027154415,0.070910479,1.009766463,0.173555997,0.072774987,-0.001403320,0.000694359,-0.000611156,0.170214221
1751351834.027797,27368668.000000000,1751351834.000000000,4.000000000,1.028665009,0.070578490,1.011251829,0.173951690,0.072541363,-0.001287016,0.000752964,-0.000697925,0.170349064
1751351834.077593,77271999.000000000,1751351834.000000000,4.000000000,1.030920156,0.070216179,1.013460796,0.174534438,0.072327807,-0.001117276,0.000842697,-0.000794036,0.170543384
1751351834.127991,127472229.000000000,1751351834.000000000,4.000000000,1.030920156,0.070216179,1.013460796,0.174534438,0.072327807,-0.001117276,0.000842697,-0.000794036,0.170543384
1751351834.177677,177324592.000000000,1751351834.000000000,4.000000000,1.033815527,0.069793163,1.016286023,0.175327179,0.072094693,-0.000896397,0.000967949,-0.000907121,0.170835975
1751351834.227758,227464094.000000000,1751351834.000000000,4.000000000,1.037293851,0.069349738,1.019689486,0.176196987,0.071878410,-0.000635314,0.001115958,-0.001043043,0.171105145
1751351834.277694,277347637.000000000,1751351834.000000000,4.000000000,1.039269133,0.069080837,1.021620002,0.176711001,0.071736493,-0.000485455,0.001201091,-0.001123007,0.171276632
1751351834.327630,327336665.000000000,1751351834.000000000,4.000000000,1.042412080,0.068666045,1.024693329,0.177513711,0.071522079,-0.000245797,0.001337489,-0.001253512,0.171533513
1751351834.377668,377351239.000000000,1751351834.000000000,4.000000000,1.044792785,0.068360505,1.027022094,0.178113276,0.071366947,-0.000063253,0.001440528,-0.001353406,0.171718921
1751351834.427555,427323871.000000000,1751351834.000000000,4.000000000,1.047617396,0.067979824,1.029783580,0.178840589,0.071162007,0.000155160,0.001562244,-0.001475144,0.171953082
1751351834.477675,477338681.000000000,1751351834.000000000,4.000000000,1.049764581,0.067692430,1.031883382,0.179388930,0.071006858,0.000322716,0.001654209,-0.001569667,0.172125863
1751351834.527719,527369871.000000000,1751351834.000000000,4.000000000,1.051823440,0.067406750,1.033895852,0.179924194,0.070846321,0.000484443,0.001741902,-0.001661480,0.172299922
1751351834.577704,577372940.000000000,1751351834.000000000,4.000000000,1.053802309,0.067122262,1.035829649,0.180445314,0.070680493,0.000641446,0.001825853,-0.001752197,0.172472883
1751351834.627645,627331587.000000000,1751351834.000000000,4.000000000,1.056153477,0.066798903,1.038129451,0.181045633,0.070497439,0.000830584,0.001924579,-0.001862089,0.172659563
1751351834.677584,677314983.000000000,1751351834.000000000,4.000000000,1.057537886,0.066565342,1.039479716,0.181438985,0.070343396,0.000941657,0.001980707,-0.001926866,0.172806952
1751351834.727695,727344376.000000000,1751351834.000000000,4.000000000,1.058434018,0.066422612,1.040354894,0.181683474,0.070252267,0.001014562,0.002016607,-0.001969441,0.172892514
1751351834.777859,777463582.000000000,1751351834.000000000,4.000000000,1.059768335,0.066113640,1.041658727,0.182082520,0.070014111,0.001124780,0.002067460,-0.002060587,0.173052138
1751351834.827674,827346765.000000000,1751351834.000000000,4.000000000,1.061062984,0.065897464,1.042922313,0.182443913,0.069870765,0.001232210,0.002118057,-0.002121416,0.173182874
1751351834.877908,877418979.000000000,1751351834.000000000,4.000000000,1.062695858,0.065605293,1.044523832,0.182862666,0.069668471,0.001373465,0.002179460,-0.002226416,0.173311615
1751351834.927612,927302077.000000000,1751351834.000000000,4.000000000,1.064312566,0.065339149,1.046102578,0.183307181,0.069491807,0.001510526,0.002237389,-0.002297646,0.173467549
1751351834.977633,977316734.000000000,1751351834.000000000,4.000000000,1.065842723,0.065121724,1.047600186,0.183694546,0.069360467,0.001644007,0.002290446,-0.002364623,0.173583258
1751351835.027704,27348769.000000000,1751351835.000000000,4.000000000,1.067686982,0.064851612,1.049405014,0.184165630,0.069192697,0.001806214,0.002350783,-0.002442856,0.173726191
1751351835.077641,77353018.000000000,1751351835.000000000,4.000000000,1.069110803,0.064574031,1.050802101,0.184535621,0.068988825,0.001934533,0.002392405,-0.002530943,0.173841415
1751351835.127568,127325922.000000000,1751351835.000000000,4.000000000,1.070496807,0.064359205,1.052158162,0.184895817,0.068848771,0.002058126,0.002431991,-0.002584172,0.173953945
1751351835.177638,177350007.000000000,1751351835.000000000,4.000000000,1.071503921,0.064144113,1.053147992,0.185155423,0.068683546,0.002151409,0.002456710,-0.002652596,0.174032848
1751351835.227686,227380519.000000000,1751351835.000000000,4.000000000,1.072545755,0.063873543,1.054168405,0.185462931,0.068460724,0.002244200,0.002478446,-0.002718388,0.174150726
1751351835.277770,277370104.000000000,1751351835.000000000,4.000000000,1.073559457,0.063622443,1.055162330,0.185750988,0.068256405,0.002336579,0.002497220,-0.002778662,0.174254779
1751351835.327676,327354476.000000000,1751351835.000000000,4.000000000,1.074545310,0.063320080,1.056134436,0.186022519,0.067994837,0.002430632,0.002510745,-0.002869406,0.174346985
1751351835.377835,377347362.000000000,1751351835.000000000,4.000000000,1.075807566,0.063128938,1.057369729,0.186346204,0.067869489,0.002548373,0.002530835,-0.002891314,0.174444312
1751351835.427637,427339658.000000000,1751351835.000000000,4.000000000,1.076727675,0.062860759,1.058279686,0.186578426,0.067639352,0.002640413,0.002538806,-0.002976334,0.174510165
1751351835.477802,477366707.000000000,1751351835.000000000,4.000000000,1.077638625,0.062658253,1.059175864,0.186810356,0.067478779,0.002728884,0.002546973,-0.003019510,0.174577860
1751351835.527952,527416515.000000000,1751351835.000000000,4.000000000,1.077935876,0.062549203,1.059471559,0.186884170,0.067380073,0.002759754,0.002547722,-0.003057620,0.174597688
1751351835.577686,577325566.000000000,1751351835.000000000,4.000000000,1.078983505,0.062059561,1.060505205,0.187232634,0.066918269,0.002854387,0.002545121,-0.003170272,0.174749613
1751351835.627540,627347584.000000000,1751351835.000000000,4.000000000,1.080356032,0.061818000,1.061862726,0.187515571,0.066742921,0.003000774,0.002545070,-0.003227092,0.174789127
1751351835.677823,677400928.000000000,1751351835.000000000,4.000000000,1.081439774,0.061518548,1.062940463,0.187747389,0.066486649,0.003118161,0.002539371,-0.003317623,0.174826988
1751351835.727617,727341984.000000000,1751351835.000000000,4.000000000,1.082554030,0.061246944,1.064041285,0.188012663,0.066261681,0.003231365,0.002532896,-0.003360219,0.174891546
1751351835.777643,777346063.000000000,1751351835.000000000,4.000000000,1.083588532,0.061174757,1.065055798,0.188232830,0.066246927,0.003337108,0.002529725,-0.003321092,0.174928790
1751351835.827778,827359722.000000000,1751351835.000000000,4.000000000,1.084652589,0.061053506,1.066097638,0.188486545,0.066180710,0.003440772,0.002525692,-0.003281419,0.174992083
1751351835.877651,877288114.000000000,1751351835.000000000,4.000000000,1.085648165,0.060976868,1.067074073,0.188700623,0.066158409,0.003542913,0.002519344,-0.003239793,0.175029744
1751351835.927633,927306296.000000000,1751351835.000000000,4.000000000,1.086623323,0.060632084,1.068050144,0.188901349,0.065843877,0.003652761,0.002502224,-0.003346156,0.175055273
1751351835.977727,977355822.000000000,1751351835.000000000,4.000000000,1.087342611,0.060450474,1.068765357,0.189048520,0.065690351,0.003731450,0.002489676,-0.003380286,0.175074030
1751351836.027723,27413287.000000000,1751351836.000000000,4.000000000,1.088371300,0.060258167,1.069777481,0.189294130,0.065543577,0.003831464,0.002473905,-0.003355486,0.175134379
1751351836.077605,77330322.000000000,1751351836.000000000,4.000000000,1.089479938,0.060033607,1.070880837,0.189494161,0.065366130,0.003958103,0.002448371,-0.003386809,0.175138721
1751351836.127677,127353080.000000000,1751351836.000000000,4.000000000,1.090186252,0.059782841,1.071587548,0.189640566,0.065135616,0.004035412,0.002430209,-0.003444585,0.175158040
