__time,/predictor/armor_predictions/header/stamp/nanosec,/predictor/armor_predictions/header/stamp/sec,/predictor/armor_predictions/predictions[0]/armor_id,/predictor/armor_predictions/predictions[0]/distance,/predictor/armor_predictions/predictions[0]/pitch,/predictor/armor_predictions/predictions[0]/position/x,/predictor/armor_predictions/predictions[0]/position/y,/predictor/armor_predictions/predictions[0]/position/z,/predictor/armor_predictions/predictions[0]/velocity/x,/predictor/armor_predictions/predictions[0]/velocity/y,/predictor/armor_predictions/predictions[0]/velocity/z,/predictor/armor_predictions/predictions[0]/yaw
1751355287.747383,746982060.000000000,1751355287.000000000,4.000000000,1.101959898,0.044347194,1.095965003,0.103873637,0.048852813,0.013779491,0.001000110,-0.000146222,0.094495967
1751355287.797324,796984948.000000000,1751355287.000000000,4.000000000,1.101836043,0.044266403,1.095838777,0.103935840,0.048758391,0.013680600,0.001032651,-0.000168806,0.094563044
1751355287.847345,847062757.000000000,1751355287.000000000,4.000000000,1.101885580,0.044200890,1.095885920,0.103996710,0.048688465,0.013611564,0.001058217,-0.000185510,0.094614049
1751355287.897246,897037724.000000000,1751355287.000000000,4.000000000,1.103426118,0.044125936,1.097415826,0.104204379,0.048673912,0.013697152,0.001102608,-0.000199551,0.094670479
1751355287.947356,946984245.000000000,1751355287.000000000,4.000000000,1.104586052,0.044071406,1.098567376,0.104363760,0.048664904,0.013762249,0.001137022,-0.000209142,0.094715619
1751355287.997450,996964337.000000000,1751355287.000000000,4.000000000,1.105615441,0.044022333,1.099590316,0.104495113,0.048656052,0.013809218,0.001161727,-0.000215628,0.094746419
1751355288.047486,47007140.000000000,1751355288.000000000,4.000000000,1.106923447,0.043959178,1.100889773,0.104666177,0.048643774,0.013869281,0.001194654,-0.000224122,0.094789248
1751355288.097286,96979625.000000000,1751355288.000000000,4.000000000,1.108047493,0.043907476,1.102005517,0.104821902,0.048635938,0.013926517,0.001226986,-0.000231121,0.094833895
1751355288.147235,146971910.000000000,1751355288.000000000,4.000000000,1.109365953,0.043846503,1.103315122,0.104995467,0.048626233,0.013980912,0.001258883,-0.000236690,0.094877906
1751355288.197323,196980502.000000000,1751355288.000000000,4.000000000,1.110660819,0.043790476,1.104599868,0.105178905,0.048620823,0.014045248,0.001296638,-0.000242245,0.094932792
1751355288.247366,247047160.000000000,1751355288.000000000,4.000000000,1.111563732,0.043750306,1.105496294,0.105301392,0.048615740,0.014081865,0.001319077,-0.000244894,0.094966077
1751355288.297249,296975283.000000000,1751355288.000000000,4.000000000,1.112953717,0.043694810,1.106874027,0.105510493,0.048614828,0.014150721,0.001364060,-0.000248184,0.095035794
1751355288.347329,346964592.000000000,1751355288.000000000,4.000000000,1.113941989,0.043656907,1.107854126,0.105652702,0.048615815,0.014193750,0.001391602,-0.000248463,0.095079431
1751355288.397227,396974142.000000000,1751355288.000000000,4.000000000,1.115061471,0.043611479,1.108965242,0.105805710,0.048614066,0.014234473,0.001417317,-0.000248372,0.095121470
1751355288.447209,447007912.000000000,1751355288.000000000,4.000000000,1.116006661,0.043577351,1.109902523,0.105941606,0.048617224,0.014272705,0.001442323,-0.000246881,0.095162961
1751355288.497258,496983347.000000000,1751355288.000000000,4.000000000,1.116938759,0.043535582,1.110829076,0.106056141,0.048611219,0.014290658,0.001454626,-0.000245719,0.095186240
1751355288.547315,546982825.000000000,1751355288.000000000,4.000000000,1.117872695,0.043504454,1.111755187,0.106189196,0.048617102,0.014324808,0.001477530,-0.000242206,0.095226026
1751355288.597261,596983533.000000000,1751355288.000000000,4.000000000,1.118867881,0.043471376,1.112742501,0.106326042,0.048623408,0.014356730,0.001498407,-0.000237650,0.095263912
1751355288.647258,646959017.000000000,1751355288.000000000,4.000000000,1.119755427,0.043439990,1.113623643,0.106442595,0.048626868,0.014378922,0.001513130,-0.000233470,0.095292704
1751355288.697343,696941797.000000000,1751355288.000000000,4.000000000,1.120842476,0.043408839,1.114701498,0.106595757,0.048639192,0.014412946,0.001536647,-0.000226022,0.095337276
1751355288.747170,746957178.000000000,1751355288.000000000,4.000000000,1.121579120,0.043385251,1.115432331,0.106696419,0.048644728,0.014431511,0.001550104,-0.000221536,0.095364616
1751355288.797266,796970800.000000000,1751355288.000000000,4.000000000,1.121579120,0.043385251,1.115432331,0.106696419,0.048644728,0.014431511,0.001550104,-0.000221536,0.095364616
1751355288.847381,847163727.000000000,1751355288.000000000,4.000000000,1.123180744,0.043319530,1.117024240,0.106892181,0.048640446,0.014447250,0.001564037,-0.000215175,0.095403195
1751355288.897367,896952201.000000000,1751355288.000000000,4.000000000,1.124053917,0.043299079,1.117889564,0.107017717,0.048655293,0.014466033,0.001581693,-0.000205958,0.095441072
1751355288.947424,947212587.000000000,1751355288.000000000,4.000000000,1.125041225,0.043277753,1.118867715,0.107161706,0.048674059,0.014486296,0.001601941,-0.000194782,0.095485663
1751355288.997185,996928834.000000000,1751355288.000000000,4.000000000,1.125828497,0.043263012,1.119647565,0.107276598,0.048691539,0.014499812,0.001617329,-0.000184606,0.095521241
1751355289.047363,46969838.000000000,1751355289.000000000,4.000000000,1.126595926,0.043251264,1.120407773,0.107387112,0.048711507,0.014511092,0.001631008,-0.000173364,0.095554562
1751355289.097223,96978824.000000000,1751355289.000000000,4.000000000,1.127455752,0.043235984,1.121260199,0.107504802,0.048731473,0.014520235,0.001642532,-0.000161631,0.095586365
1751355289.147275,146978874.000000000,1751355289.000000000,4.000000000,1.128175246,0.043230368,1.121972822,0.107606705,0.048756241,0.014526974,0.001653426,-0.000148477,0.095616021
1751355289.197230,197004019.000000000,1751355289.000000000,4.000000000,1.128990230,0.043230591,1.122779422,0.107725019,0.048791714,0.014532308,0.001666489,-0.000130472,0.095652164
1751355289.247226,246967603.000000000,1751355289.000000000,4.000000000,1.129458277,0.043226203,1.123243370,0.107787802,0.048806991,0.014533364,0.001671103,-0.000122261,0.095668280
1751355289.297192,296957538.000000000,1751355289.000000000,4.000000000,1.130494593,0.043207069,1.124271849,0.107918722,0.048830161,0.014532930,0.001676867,-0.000108680,0.095696682
1751355289.347360,347006406.000000000,1751355289.000000000,4.000000000,1.131167369,0.043215237,1.124937928,0.108009959,0.048868452,0.014530167,0.001683051,-0.000090027,0.095720729
1751355289.397098,396941097.000000000,1751355289.000000000,4.000000000,1.131851724,0.043222872,1.125615672,0.108100981,0.048906651,0.014525398,0.001688044,-0.000071630,0.095743572
1751355289.447464,447107563.000000000,1751355289.000000000,4.000000000,1.132525922,0.043231893,1.126283330,0.108190176,0.048945990,0.014518263,0.001692241,-0.000052967,0.095765632
1751355289.497248,496965762.000000000,1751355289.000000000,4.000000000,1.133147071,0.043234106,1.126898970,0.108270088,0.048975340,0.014511213,0.001694867,-0.000039020,0.095783897
1751355289.547279,546972187.000000000,1751355289.000000000,4.000000000,1.133883159,0.043231261,1.127628954,0.108363165,0.049003931,0.014502202,0.001697026,-0.000025414,0.095804056
1751355289.597252,597021825.000000000,1751355289.000000000,4.000000000,1.134614933,0.043243855,1.128353313,0.108461802,0.049049833,0.014484086,0.001700495,-0.000004244,0.095829547
1751355289.647352,647009622.000000000,1751355289.000000000,4.000000000,1.135206961,0.043251826,1.128939394,0.108542172,0.049084466,0.014467431,0.001703125,0.000011525,0.095850640
1751355289.697241,697031937.000000000,1751355289.000000000,4.000000000,1.135863062,0.043267309,1.129588504,0.108631994,0.049130405,0.014443796,0.001705476,0.000032086,0.095874686
1751355289.747244,746966798.000000000,1751355289.000000000,4.000000000,1.136422759,0.043278720,1.130142470,0.108707112,0.049167570,0.014422670,0.001706550,0.000048427,0.095893837
1751355289.797213,796965554.000000000,1751355289.000000000,4.000000000,1.137002917,0.043297926,1.130716061,0.108787673,0.049214488,0.014393667,0.001707718,0.000068890,0.095916084
1751355289.847330,847050664.000000000,1751355289.000000000,4.000000000,1.137499502,0.043310649,1.131207445,0.108854154,0.049250441,0.014368445,0.001707449,0.000084303,0.095932905
1751355289.897334,897041538.000000000,1751355289.000000000,4.000000000,1.138057616,0.043307490,1.131761092,0.108923530,0.049271013,0.014354664,0.001706906,0.000092256,0.095947000
1751355289.947333,946981890.000000000,1751355289.000000000,4.000000000,1.139278547,0.043248946,1.132976813,0.109054444,0.049257237,0.014424227,0.001711619,0.000079655,0.095959164
1751355289.997136,996948810.000000000,1751355289.000000000,4.000000000,1.139885521,0.043264662,1.133577744,0.109132362,0.049301377,0.014389703,0.001709228,0.000098357,0.095976711
1751355290.047378,46973553.000000000,1751355290.000000000,4.000000000,1.140396236,0.043276455,1.134083525,0.109197083,0.049336903,0.014362057,0.001707029,0.000112973,0.095990715
1751355290.097216,96972762.000000000,1751355290.000000000,4.000000000,1.140950987,0.043296885,1.134632490,0.109267882,0.049384191,0.014323008,0.001703473,0.000132456,0.096006382
1751355290.147311,146989954.000000000,1751355290.000000000,4.000000000,1.141434772,0.043300634,1.135112186,0.109326919,0.049409406,0.014301995,0.001701117,0.000141931,0.096017590
1751355290.197503,197055255.000000000,1751355290.000000000,4.000000000,1.141922980,0.043321236,1.135595329,0.109387556,0.049454043,0.014257901,0.001695743,0.000160073,0.096029895
1751355290.247350,247060174.000000000,1751355290.000000000,4.000000000,1.142381350,0.043348575,1.136048501,0.109444954,0.049505096,0.014200494,0.001688488,0.000180963,0.096041884
1751355290.297506,296995303.000000000,1751355290.000000000,4.000000000,1.142832022,0.043366494,1.136494628,0.109500124,0.049545085,0.014152868,0.001682141,0.000196497,0.096052513
1751355290.347329,347005578.000000000,1751355290.000000000,4.000000000,1.143824000,0.043316587,1.137483191,0.109599300,0.049531059,0.014209303,0.001682564,0.000183529,0.096055934
1751355290.397336,397042617.000000000,1751355290.000000000,4.000000000,1.144150016,0.043336889,1.137805564,0.109639107,0.049568383,0.014155490,0.001675148,0.000198723,0.096063550
1751355290.447308,446976495.000000000,1751355290.000000000,4.000000000,1.144605864,0.043355652,1.138256953,0.109693128,0.049609588,0.014099628,0.001666995,0.000214484,0.096072712
1751355290.497394,497130454.000000000,1751355290.000000000,4.000000000,1.145075653,0.043382884,1.138721825,0.109748032,0.049661103,0.014026943,0.001656058,0.000234339,0.096081504
1751355290.547279,547050466.000000000,1751355290.000000000,4.000000000,1.145464801,0.043404001,1.139107032,0.109792880,0.049702146,0.013966876,0.001646800,0.000249664,0.096088220
1751355290.597184,596952315.000000000,1751355290.000000000,4.000000000,1.145822891,0.043426574,1.139461420,0.109833295,0.049743524,0.013904848,0.001636956,0.000265027,0.096093662
1751355290.647307,646985651.000000000,1751355290.000000000,4.000000000,1.146228125,0.043441953,1.139863001,0.109878721,0.049778728,0.013856306,0.001628934,0.000276997,0.096099501
1751355290.697255,696980557.000000000,1751355290.000000000,4.000000000,1.146508888,0.043467429,1.140140627,0.109908771,0.049820102,0.013790320,0.001618042,0.000292398,0.096102358
1751355290.747382,747018293.000000000,1751355290.000000000,4.000000000,1.146826623,0.043490636,1.140455072,0.109943001,0.049860498,0.013722350,0.001606872,0.000306772,0.096105761
1751355290.797155,796951389.000000000,1751355290.000000000,4.000000000,1.147178696,0.043517239,1.140803307,0.109982440,0.049906294,0.013634964,0.001593520,0.000322758,0.096110858
1751355290.847353,847013673.000000000,1751355290.000000000,4.000000000,1.147407549,0.043534828,1.141029660,0.110007968,0.049936413,0.013563892,0.001582778,0.000333028,0.096114076
1751355290.897261,897010261.000000000,1751355290.000000000,4.000000000,1.147676633,0.043555685,1.141295818,0.110037737,0.049972038,0.013473312,0.001569097,0.000344893,0.096117642
1751355290.947261,947007790.000000000,1751355290.000000000,4.000000000,1.147919621,0.043568236,1.141536477,0.110064652,0.049997012,0.013417647,0.001560578,0.000352479,0.096120864
1751355290.997181,996980832.000000000,1751355290.000000000,4.000000000,1.148246205,0.043592462,1.141859605,0.110100336,0.050039028,0.013322638,0.001546099,0.000365797,0.096124794
1751355291.047263,46973520.000000000,1751355291.000000000,4.000000000,1.148372967,0.043608505,1.141984749,0.110113604,0.050062957,0.013264664,0.001537250,0.000373844,0.096125836
1751355291.097240,96970827.000000000,1751355291.000000000,4.000000000,1.148848912,0.043628888,1.142456732,0.110162231,0.050107100,0.013184440,0.001523105,0.000385845,0.096128539
1751355291.147439,147013952.000000000,1751355291.000000000,4.000000000,1.149063318,0.043649866,1.142669102,0.110180574,0.050140535,0.013102818,0.001508786,0.000396133,0.096126688
1751355291.197303,196984197.000000000,1751355291.000000000,4.000000000,1.149212353,0.043674006,1.142816577,0.110189827,0.050174753,0.012999380,0.001490797,0.000406977,0.096122381
1751355291.247360,247021202.000000000,1751355291.000000000,4.000000000,1.149440915,0.043685715,1.143043416,0.110210298,0.050198179,0.012936505,0.001479546,0.000412704,0.096121167
1751355291.297362,296992313.000000000,1751355291.000000000,4.000000000,1.149780389,0.043696754,1.143380478,0.110242483,0.050225684,0.012871606,0.001467693,0.000418495,0.096120895
1751355291.347327,346979107.000000000,1751355291.000000000,4.000000000,1.149927222,0.043718356,1.143526278,0.110247493,0.050256915,0.012761915,0.001447395,0.000427342,0.096113056
1751355291.397349,396961944.000000000,1751355291.000000000,4.000000000,1.150638233,0.043675468,1.144237172,0.110298289,0.050238688,0.012771221,0.001435196,0.000410218,0.096097694
1751355291.447239,446932619.000000000,1751355291.000000000,4.000000000,1.150750280,0.043697171,1.144348232,0.110301430,0.050268531,0.012678878,0.001418653,0.000419421,0.096091144
1751355291.497252,496969918.000000000,1751355291.000000000,4.000000000,1.150914201,0.043712653,1.144510839,0.110313193,0.050293492,0.012608771,0.001406470,0.000426123,0.096087759
1751355291.547225,546963872.000000000,1751355291.000000000,4.000000000,1.151076900,0.043738797,1.144672178,0.110319807,0.050330668,0.012489587,0.001385671,0.000436652,0.096080024
1751355291.597287,597011046.000000000,1751355291.000000000,4.000000000,1.151260886,0.043757975,1.144854783,0.110331079,0.050360770,0.012392684,0.001369010,0.000444129,0.096074549
1751355291.647460,646960501.000000000,1751355291.000000000,4.000000000,1.151391293,0.043775308,1.144984220,0.110337005,0.050386412,0.012295079,0.001352660,0.000450251,0.096068882
1751355291.697271,696973613.000000000,1751355291.000000000,4.000000000,1.151476750,0.043788007,1.145069025,0.110340357,0.050404761,0.012220655,0.001340435,0.000454515,0.096064712
1751355291.747310,746971098.000000000,1751355291.000000000,4.000000000,1.151597956,0.043812485,1.145189103,0.110343806,0.050438228,0.012095779,0.001320213,0.000462863,0.096057685
1751355291.797333,796961095.000000000,1751355291.000000000,4.000000000,1.151684476,0.043826756,1.145274851,0.110347598,0.050458437,0.012019797,0.001308138,0.000467520,0.096053817
1751355291.847231,846969747.000000000,1751355291.000000000,4.000000000,1.152031646,0.043840768,1.145619299,0.110381688,0.050489774,0.011942192,0.001296923,0.000472409,0.096054598
1751355291.897326,896987860.000000000,1751355291.000000000,4.000000000,1.152175252,0.043858131,1.145761451,0.110393099,0.050516055,0.011862629,0.001285216,0.000478288,0.096052621
1751355291.947558,946987018.000000000,1751355291.000000000,4.000000000,1.152139704,0.043887922,1.145725233,0.110383006,0.050548787,0.011729336,0.001265968,0.000487696,0.096046910
1751355291.997196,996957742.000000000,1751355291.000000000,4.000000000,1.152219346,0.043908794,1.145803720,0.110387018,0.050576307,0.011622050,0.001250809,0.000493624,0.096043841
1751355292.047334,47001621.000000000,1751355292.000000000,4.000000000,1.152239056,0.043929845,1.145822732,0.110383900,0.050601405,0.011514162,0.001235336,0.000499343,0.096039561
1751355292.097250,96962586.000000000,1751355292.000000000,4.000000000,1.152196713,0.043953239,1.145780403,0.110369804,0.050626473,0.011378800,0.001214645,0.000504765,0.096030898
1751355292.147246,146971303.000000000,1751355292.000000000,4.000000000,1.152262403,0.043968630,1.145845683,0.110368425,0.050647076,0.011270097,0.001197860,0.000507271,0.096024268
1751355292.197168,196950688.000000000,1751355292.000000000,4.000000000,1.152147776,0.043986179,1.145731968,0.110345333,0.050662238,0.011134046,0.001176744,0.000509444,0.096013771
1751355292.247188,246955015.000000000,1751355292.000000000,4.000000000,1.152220202,0.043989473,1.145803970,0.110350751,0.050669214,0.011106666,0.001172529,0.000509687,0.096012459
1751355292.297226,296992757.000000000,1751355292.000000000,4.000000000,1.152705597,0.043998683,1.146286323,0.110395887,0.050701166,0.011021062,0.001159894,0.000509677,0.096011319
1751355292.347502,347077917.000000000,1751355292.000000000,4.000000000,1.152743388,0.044006670,1.146323993,0.110394348,0.050712026,0.010934837,0.001147387,0.000509281,0.096006853
1751355292.397265,396965059.000000000,1751355292.000000000,4.000000000,1.152667797,0.044019508,1.146248941,0.110379096,0.050723485,0.010790115,0.001127363,0.000508353,0.095999918
1751355292.447277,446969151.000000000,1751355292.000000000,4.000000000,1.152704920,0.044026819,1.146285806,0.110379311,0.050733537,0.010702897,0.001115743,0.000507415,0.095997034
1751355292.497345,497012365.000000000,1751355292.000000000,4.000000000,1.152809322,0.044032817,1.146389578,0.110386631,0.050745040,0.010614591,0.001104113,0.000505644,0.095994725
1751355292.547328,546983400.000000000,1751355292.000000000,4.000000000,1.152647825,0.044038353,1.146229172,0.110366252,0.050744306,0.010467069,0.001085742,0.000500911,0.095990460
1751355292.597277,596981743.000000000,1751355292.000000000,4.000000000,1.152559722,0.044041589,1.146141694,0.110354710,0.050744154,0.010349672,0.001071411,0.000496489,0.095987764
1751355292.647238,646942312.000000000,1751355292.000000000,4.000000000,1.152418184,0.044046817,1.146000942,0.110338410,0.050743941,0.010203196,0.001054210,0.000491559,0.095985388
1751355292.697181,696967710.000000000,1751355292.000000000,4.000000000,1.152233747,0.044053198,1.145817622,0.110316438,0.050743165,0.010057604,0.001036588,0.000487243,0.095981651
1751355292.747357,746988306.000000000,1751355292.000000000,4.000000000,1.152369402,0.044054175,1.145952463,0.110329509,0.050750264,0.010028180,0.001032943,0.000485917,0.095981728
1751355292.797179,796953616.000000000,1751355292.000000000,4.000000000,1.152368887,0.044055737,1.145952386,0.110324121,0.050752040,0.009879583,0.001014050,0.000478764,0.095977075
1751355292.847512,846993441.000000000,1751355292.000000000,4.000000000,1.152375965,0.044054706,1.145959949,0.110319891,0.050751164,0.009790147,0.001001952,0.000473503,0.095972789
1751355292.897204,896982216.000000000,1751355292.000000000,4.000000000,1.152204923,0.044049220,1.145791001,0.110294568,0.050737316,0.009641484,0.000982093,0.000463307,0.095964956
1751355292.947246,946968849.000000000,1751355292.000000000,4.000000000,1.152076669,0.044045183,1.145664322,0.110275476,0.050727023,0.009522893,0.000966467,0.000455381,0.095958990
1751355292.997258,996962182.000000000,1751355292.000000000,4.000000000,1.151980673,0.044040355,1.145569726,0.110259863,0.050717239,0.009404427,0.000951033,0.000447082,0.095953362
1751355293.047402,47024270.000000000,1751355293.000000000,4.000000000,1.151847628,0.044036612,1.145438087,0.110242182,0.050707075,0.009315733,0.000939595,0.000440927,0.095949027
1751355293.097157,96947679.000000000,1751355293.000000000,4.000000000,1.152543004,0.043964107,1.146134507,0.110296058,0.050654203,0.009335045,0.000934357,0.000406604,0.095937658
1751355293.147187,146980079.000000000,1751355293.000000000,4.000000000,1.152543004,0.043964107,1.146134507,0.110296058,0.050654203,0.009335045,0.000934357,0.000406604,0.095937658
1751355293.197248,196965820.000000000,1751355293.000000000,4.000000000,1.153286168,0.043963064,1.146873501,0.110368124,0.050685663,0.009302225,0.000930072,0.000404888,0.095938479
