__time,/predictor/armor_predictions/header/stamp/nanosec,/predictor/armor_predictions/header/stamp/sec,/predictor/armor_predictions/predictions[0]/armor_id,/predictor/armor_predictions/predictions[0]/distance,/predictor/armor_predictions/predictions[0]/pitch,/predictor/armor_predictions/predictions[0]/position/x,/predictor/armor_predictions/predictions[0]/position/y,/predictor/armor_predictions/predictions[0]/position/z,/predictor/armor_predictions/predictions[0]/velocity/x,/predictor/armor_predictions/predictions[0]/velocity/y,/predictor/armor_predictions/predictions[0]/velocity/z,/predictor/armor_predictions/predictions[0]/yaw,/predictor/armor_predictions/predictions[1]/armor_id,/predictor/armor_predictions/predictions[1]/distance,/predictor/armor_predictions/predictions[1]/pitch,/predictor/armor_predictions/predictions[1]/position/x,/predictor/armor_predictions/predictions[1]/position/y,/predictor/armor_predictions/predictions[1]/position/z,/predictor/armor_predictions/predictions[1]/velocity/x,/predictor/armor_predictions/predictions[1]/velocity/y,/predictor/armor_predictions/predictions[1]/velocity/z,/predictor/armor_predictions/predictions[1]/yaw
1751354082.036601,36308612.000000000,1751354082.000000000,4.000000000,1.004068780,0.128175617,0.988987376,0.116557446,0.128345031,0.002692332,-0.000846732,0.000449764,0.117314180,,,,,,,,,,
1751354082.086588,86307849.000000000,1751354082.000000000,4.000000000,1.002266306,0.128784197,0.987232239,0.115505535,0.128719561,0.002294206,-0.001291285,0.000675623,0.116469835,,,,,,,,,,
1751354082.136827,136442635.000000000,1751354082.000000000,4.000000000,1.000491875,0.129369532,0.985501658,0.114502332,0.129072426,0.001906398,-0.001702922,0.000884890,0.115668226,,,,,,,,,,
1751354082.186578,186327736.000000000,1751354082.000000000,4.000000000,0.998748421,0.129927851,0.983798257,0.113555810,0.129400444,0.001529820,-0.002082229,0.001078065,0.114917358,,,,,,,,,,
1751354082.236901,236355652.000000000,1751354082.000000000,4.000000000,0.998325446,0.129994221,0.983395963,0.113308344,0.129411343,0.001441566,-0.002174758,0.001088855,0.114715617,,,,,,,,,,
1751354082.286749,286348563.000000000,1751354082.000000000,4.000000000,0.997529463,0.130179369,0.982649151,0.112683992,0.129491291,0.001262235,-0.002363107,0.001110554,0.114174952,,,,,,,,,,
1751354082.336583,336279967.000000000,1751354082.000000000,4.000000000,0.994937801,0.130537067,0.980168432,0.111349991,0.129507729,0.000737418,-0.002877540,0.001173110,0.113117959,,,,,,,,,,
1751354082.386615,386313035.000000000,1751354082.000000000,4.000000000,0.993279575,0.130461059,0.978617690,0.110520084,0.129217029,0.000421315,-0.003185733,0.001070930,0.112458400,,,,,,,,,,
1751354082.436865,436313888.000000000,1751354082.000000000,4.000000000,0.992064108,0.130426955,0.977482952,0.109866874,0.129025361,0.000189261,-0.003399273,0.000997574,0.111927979,,,,,,,,,,
1751354082.486748,486393915.000000000,1751354082.000000000,4.000000000,0.990460249,0.130210427,0.976005373,0.109022920,0.128604123,-0.000105119,-0.003667370,0.000824269,0.111242048,,,,,,,,,,
1751354082.536663,536318233.000000000,1751354082.000000000,4.000000000,0.988895042,0.129822085,0.974578250,0.108265838,0.128020104,-0.000381918,-0.003913267,0.000585146,0.110636307,,,,,,,,,,
1751354082.586579,586279586.000000000,1751354082.000000000,4.000000000,0.987353208,0.129454566,0.973172055,0.107500154,0.127460676,-0.000652626,-0.004135545,0.000358094,0.110017627,,,,,,,,,,
1751354082.636772,636335430.000000000,1751354082.000000000,4.000000000,0.986211870,0.129183714,0.972129288,0.106944804,0.127048450,-0.000852383,-0.004288379,0.000193734,0.109570282,,,,,,,,,,
1751354082.686842,686345320.000000000,1751354082.000000000,4.000000000,0.985665413,0.128821074,0.971682553,0.106469668,0.126623581,-0.000919505,-0.004389997,0.000006317,0.109137099,,,,,,,,,,
1751354082.736610,736319228.000000000,1751354082.000000000,4.000000000,0.984190982,0.128481126,0.970326174,0.105816831,0.126102360,-0.001179832,-0.004558380,-0.000191070,0.108623600,,,,,,,,,,
1751354082.786574,786300563.000000000,1751354082.000000000,4.000000000,0.983083866,0.128234875,0.969309813,0.105293642,0.125720413,-0.001370791,-0.004671458,-0.000330956,0.108203173,,,,,,,,,,
1751354082.836571,836329948.000000000,1751354082.000000000,4.000000000,0.982936844,0.127978281,0.969224594,0.105025979,0.125451463,-0.001365221,-0.004688292,-0.000446938,0.107939664,,,,,,,,,,
1751354082.886471,886273222.000000000,1751354082.000000000,4.000000000,0.982121610,0.127583794,0.968508233,0.104589068,0.124963140,-0.001488502,-0.004762896,-0.000639671,0.107572986,,,,,,,,,,
1751354082.936621,936319783.000000000,1751354082.000000000,4.000000000,0.980752833,0.127292080,0.967232330,0.104097049,0.124505199,-0.001735363,-0.004871816,-0.000799554,0.107210960,,,,,,,,,,
1751354082.986833,986371869.000000000,1751354082.000000000,4.000000000,0.979719302,0.127320475,0.966242779,0.103677620,0.124401588,-0.001928879,-0.004936720,-0.000800692,0.106890794,,,,,,,,,,
1751354083.036728,36350646.000000000,1751354083.000000000,4.000000000,0.978379735,0.127362753,0.964954461,0.103180106,0.124272523,-0.002181299,-0.005008095,-0.000801570,0.106522691,,,,,,,,,,
1751354083.086621,86285738.000000000,1751354083.000000000,4.000000000,0.977707108,0.127383091,0.964308929,0.102918153,0.124206811,-0.002304714,-0.005038846,-0.000801388,0.106324879,,,,,,,,,,
1751354083.136642,136313717.000000000,1751354083.000000000,4.000000000,0.976654298,0.127407866,0.963304766,0.102457138,0.124097063,-0.002488188,-0.005076409,-0.000800515,0.105961681,,,,,,,,,,
1751354083.186665,186306958.000000000,1751354083.000000000,4.000000000,0.975385998,0.127455692,0.962076071,0.102058302,0.123982179,-0.002726728,-0.005114170,-0.000799968,0.105686068,,,,,,,,,,
1751354083.236699,236418828.000000000,1751354083.000000000,4.000000000,0.974130583,0.127499841,0.960860146,0.101664009,0.123865260,-0.002958087,-0.005138284,-0.000799967,0.105413020,,,,,,,,,,
1751354083.286976,286440711.000000000,1751354083.000000000,4.000000000,0.973689241,0.127498736,0.960449385,0.101386775,0.123808074,-0.003015687,-0.005140704,-0.000799621,0.105172308,,,,,,,,,,
1751354083.336678,336325685.000000000,1751354083.000000000,4.000000000,0.972707606,0.127530162,0.959501403,0.101054911,0.123713576,-0.003186692,-0.005141365,-0.000798363,0.104933388,,,,,,,,,,
1751354083.386628,386317517.000000000,1751354083.000000000,4.000000000,0.971257724,0.127593341,0.958081419,0.100732634,0.123590038,-0.003461585,-0.005131591,-0.000797065,0.104755081,,,,,,,,,,
1751354083.436620,436318993.000000000,1751354083.000000000,4.000000000,0.971072144,0.127631462,0.957896735,0.100683756,0.123603140,-0.003473206,-0.005033285,-0.000773736,0.104724662,,,,,,,,,,
1751354083.486931,486374244.000000000,1751354083.000000000,4.000000000,0.972835866,0.127652969,0.959608340,0.101109013,0.123848389,-0.003089828,-0.004776792,-0.000706652,0.104977540,,,,,,,,,,
1751354083.536681,536337589.000000000,1751354083.000000000,4.000000000,0.975507542,0.127662505,0.962210872,0.101686400,0.124197738,-0.002513761,-0.004449021,-0.000618257,0.105289149,,,,,,,,,,
1751354083.586644,586306928.000000000,1751354083.000000000,4.000000000,0.978162966,0.127669358,0.964799716,0.102242215,0.124542465,-0.001945324,-0.004133109,-0.000532141,0.105578432,,,,,,,,,,
1751354083.636662,636367470.000000000,1751354083.000000000,4.000000000,0.980833378,0.127678068,0.967398628,0.102840959,0.124890942,-0.001386136,-0.003831038,-0.000448218,0.105908936,,,,,,,,,,
1751354083.686457,686275345.000000000,1751354083.000000000,4.000000000,0.984130687,0.127690272,0.970609064,0.103563858,0.125322706,-0.000701273,-0.003471203,-0.000344885,0.106297690,,,,,,,,,,
1751354083.736664,736336443.000000000,1751354083.000000000,4.000000000,0.986082126,0.127696814,0.972514653,0.103939760,0.125577608,-0.000296585,-0.003262189,-0.000282811,0.106473142,,,,,,,,,,
1751354083.786564,786307807.000000000,1751354083.000000000,4.000000000,0.989329302,0.127715062,0.975676594,0.104639255,0.126009042,0.000366191,-0.002927160,-0.000180356,0.106839511,,,,,,,,,,
1751354083.836929,836329756.000000000,1751354083.000000000,4.000000000,0.991894121,0.127727908,0.978175806,0.105176679,0.126348356,0.000884998,-0.002672051,-0.000100881,0.107111770,,,,,,,,,,
1751354083.886486,886300902.000000000,1751354083.000000000,4.000000000,0.995060537,0.127745026,0.981262306,0.105827612,0.126768591,0.001519143,-0.002368737,-0.000003301,0.107433199,,,,,,,,,,
1751354083.936616,936308183.000000000,1751354083.000000000,4.000000000,0.996958419,0.127753379,0.983115117,0.106193323,0.127018638,0.001893755,-0.002191460,0.000054084,0.107599993,,,,,,,,,,
1751354083.986578,986319989.000000000,1751354083.000000000,4.000000000,0.999451496,0.127765290,0.985546176,0.106698148,0.127348079,0.002385050,-0.001962910,0.000128797,0.107842933,,,,,,,,,,
1751354084.036892,36341074.000000000,1751354084.000000000,4.000000000,1.002536676,0.127780554,0.988555742,0.107310970,0.127756364,0.002986015,-0.001688774,0.000220477,0.108129881,,,,,,,,,,
1751354084.086497,86245090.000000000,1751354084.000000000,4.000000000,1.005010435,0.127790799,0.990971582,0.107779163,0.128081815,0.003457226,-0.001476600,0.000291998,0.108335277,,,,,,,,,,
1751354084.136616,136279157.000000000,1751354084.000000000,4.000000000,1.007425116,0.127801640,0.993327074,0.108259088,0.128400381,0.003919562,-0.001270847,0.000361705,0.108557882,,,,,,,,,,
1751354084.186654,186287331.000000000,1751354084.000000000,4.000000000,1.010415896,0.127816216,0.996245663,0.108841194,0.128796177,0.004483761,-0.001024872,0.000447412,0.108819777,,,,,,,,,,
1751354084.236886,236357016.000000000,1751354084.000000000,4.000000000,1.011701728,0.127819830,0.997505101,0.109051931,0.128963706,0.004706187,-0.000928396,0.000481233,0.108892236,,,,,,,,,,
1751354084.286582,286299675.000000000,1751354084.000000000,4.000000000,1.012950232,0.127747029,0.998737905,0.109256309,0.129049713,0.004920057,-0.000833368,0.000477151,0.108961103,,,,,,,,,,
1751354084.336535,336297471.000000000,1751354084.000000000,4.000000000,1.015604367,0.127384813,1.001374596,0.109791721,0.129022970,0.005424749,-0.000609573,0.000372246,0.109204814,,,,,,,,,,
1751354084.386569,386311822.000000000,1751354084.000000000,4.000000000,1.018224680,0.127123004,1.003965652,0.110317140,0.129091432,0.005920637,-0.000400084,0.000317216,0.109442331,,,,,,,,,,
1751354084.436939,436407916.000000000,1751354084.000000000,4.000000000,1.019878729,0.126996413,1.005598929,0.110624294,0.129173067,0.006214892,-0.000278335,0.000302621,0.109567792,,,,,,,,,,
1751354084.486962,486361100.000000000,1751354084.000000000,4.000000000,1.020902804,0.126864653,1.006616287,0.110821784,0.129169340,0.006402521,-0.000201112,0.000267697,0.109651784,,,,,,,,,,
1751354084.536812,536340524.000000000,1751354084.000000000,4.000000000,1.021872557,0.126847178,1.007575107,0.110923744,0.129274323,0.006506366,-0.000157269,0.000291449,0.109648255,,,,,,,,,,
1751354084.586582,586299299.000000000,1751354084.000000000,4.000000000,1.021372287,0.126935319,1.007081603,0.110767404,0.129300336,0.006312922,-0.000203838,0.000325042,0.109548173,,,,,,,,,,
1751354084.636675,636365310.000000000,1751354084.000000000,4.000000000,1.019169659,0.127013571,1.004928035,0.110269995,0.129100605,0.005792421,-0.000373456,0.000306132,0.109292001,,,,,,,,,,
1751354084.686748,686428350.000000000,1751354084.000000000,4.000000000,1.018097085,0.127083719,1.003875251,0.110027153,0.129035582,0.005515612,-0.000448475,0.000312731,0.109166679,,,,,,,,,,
1751354084.736722,736338362.000000000,1751354084.000000000,4.000000000,1.018331493,0.127100560,1.004108271,0.110015312,0.129082303,0.005495886,-0.000438047,0.000329025,0.109129893,,,,,,,,,,
1751354084.786639,786309748.000000000,1751354084.000000000,4.000000000,1.021207440,0.127160136,1.006904056,0.110619803,0.129507202,0.006018626,-0.000200557,0.000435824,0.109422497,,,,,,,,,,
1751354084.836716,836300850.000000000,1751354084.000000000,4.000000000,1.024049351,0.127214993,1.009669274,0.111197838,0.129923329,0.006525414,0.000019586,0.000537775,0.109690868,,,,,,,,,,
1751354084.886581,886289364.000000000,1751354084.000000000,4.000000000,1.025842757,0.127242682,1.011417897,0.111537521,0.130179037,0.006823524,0.000145604,0.000597378,0.109834564,,,,,,,,,,
1751354084.936729,936363200.000000000,1751354084.000000000,4.000000000,1.027610843,0.127271259,1.013141463,0.111873922,0.130432535,0.007117330,0.000267557,0.000656019,0.109977258,,,,,,,,,,
1751354084.986913,986610214.000000000,1751354084.000000000,4.000000000,1.029930072,0.127307239,1.015402132,0.112317974,0.130763668,0.007502756,0.000425222,0.000731332,0.110166421,,,,,,,,,,
1751354085.036675,36270030.000000000,1751354085.000000000,4.000000000,1.032171979,0.127341992,1.017587145,0.112749323,0.131083889,0.007879056,0.000574539,0.000803393,0.110350541,,,,,,,,,,
1751354085.086611,86322476.000000000,1751354085.000000000,4.000000000,1.033932806,0.127365212,1.019305095,0.113076318,0.131331324,0.008156674,0.000683260,0.000856241,0.110482970,,,,,,,,,,
1751354085.136639,136321834.000000000,1751354085.000000000,4.000000000,1.036115260,0.127396484,1.021432913,0.113491701,0.131640680,0.008518665,0.000820898,0.000923620,0.110656404,,,,,,,,,,
1751354085.186716,186493621.000000000,1751354085.000000000,4.000000000,1.037684350,0.127419346,1.022962621,0.113790533,0.131863569,0.008783897,0.000918804,0.000972320,0.110780839,,,,,,,,,,
1751354085.236605,236434574.000000000,1751354085.000000000,4.000000000,1.040063461,0.127445291,1.025286038,0.114217529,0.132192659,0.009131391,0.001046023,0.001036393,0.110943218,,,,,,,,,,
1751354085.286784,286397242.000000000,1751354085.000000000,4.000000000,1.041566087,0.127466866,1.026751072,0.114502484,0.132405933,0.009385969,0.001136837,0.001082394,0.111060340,,,,,,,,,,
1751354085.336859,336364667.000000000,1751354085.000000000,4.000000000,1.042623231,0.127467672,1.027787781,0.114666132,0.132541153,0.009470802,0.001168013,0.001098081,0.111106502,,,,,,,,,,
1751354085.386773,386389662.000000000,1751354085.000000000,4.000000000,1.043958576,0.127479466,1.029092662,0.114901588,0.132723118,0.009639772,0.001230004,0.001129234,0.111192763,,,,,,,,,,
1751354085.436700,436327074.000000000,1751354085.000000000,4.000000000,1.046489053,0.127516731,1.031559755,0.115380188,0.133083510,0.010051249,0.001375423,0.001204456,0.111387260,,,,,,,,,,
1751354085.487088,486475449.000000000,1751354085.000000000,4.000000000,1.048045169,0.127537691,1.033078085,0.115665920,0.133303192,0.010290504,0.001456633,0.001247892,0.111498067,,,,,,,,,,
1751354085.536820,536280844.000000000,1751354085.000000000,4.000000000,1.050203459,0.127565433,1.035185010,0.116054191,0.133606608,0.010602060,0.001559835,0.001304790,0.111643438,,,,,,,,,,
1751354085.586606,586311923.000000000,1751354085.000000000,4.000000000,1.052189145,0.127591792,1.037123280,0.116411518,0.133886735,0.010904335,0.001656368,0.001358944,0.111776776,,,,,,,,,,
1751354085.636640,636282329.000000000,1751354085.000000000,4.000000000,1.054702016,0.127624356,1.039577325,0.116853761,0.134240554,0.011268926,0.001767761,0.001424382,0.111935217,,,,,,,,,,
1751354085.686732,686333988.000000000,1751354085.000000000,4.000000000,1.055801993,0.127637911,1.040652151,0.117042726,0.134394752,0.011411005,0.001809666,0.001450325,0.111999886,,,,,,,,,,
1751354085.736644,736333288.000000000,1751354085.000000000,4.000000000,1.058217657,0.127670723,1.043012093,0.117458113,0.134736686,0.011756862,0.001908546,0.001512667,0.112141867,,,,,,,,,,
1751354085.786454,786271031.000000000,1751354085.000000000,4.000000000,1.060528322,0.127702567,1.045270148,0.117848430,0.135064386,0.012088320,0.001998422,0.001572129,0.112270372,,,,,,,,,,
1751354085.836846,836484237.000000000,1751354085.000000000,4.000000000,1.061866023,0.127721675,1.046577624,0.118071365,0.135254874,0.012280421,0.002048533,0.001606729,0.112341629,,,,,,,,,,
1751354085.886808,886355066.000000000,1751354085.000000000,4.000000000,1.063339599,0.127740129,1.048018468,0.118314969,0.135462034,0.012467897,0.002096425,0.001640216,0.112417995,,,,,,,,,,
1751354085.936635,936310251.000000000,1751354085.000000000,4.000000000,1.065777206,0.127772274,1.050401499,0.118719520,0.135806549,0.012769964,0.002173743,0.001695021,0.112545388,,,,,,,,,,
1751354085.986688,986383875.000000000,1751354085.000000000,4.000000000,1.067430221,0.127798192,1.052017333,0.118990204,0.136044623,0.013001688,0.002230640,0.001737611,0.112628035,,,,,,,,,,
1751354086.036951,36417470.000000000,1751354086.000000000,4.000000000,1.068509314,0.127806623,1.053073022,0.119169423,0.136191090,0.013058675,0.002244435,0.001748024,0.112684116,,,,,,,,,,
1751354086.086531,86288824.000000000,1751354086.000000000,4.000000000,1.070004827,0.127826151,1.054535531,0.119413238,0.136402431,0.013226715,0.002284161,0.001778614,0.112757439,,,,,,,,,,
1751354086.136821,136325242.000000000,1751354086.000000000,4.000000000,1.071655089,0.127850034,1.056149586,0.119677430,0.136638189,0.013443246,0.002333313,0.001817674,0.112833553,,,,,,,,,,
1751354086.186610,186316712.000000000,1751354086.000000000,4.000000000,1.073733907,0.127877149,1.058183546,0.120007002,0.136932119,0.013702236,0.002389561,0.001863193,0.112926011,,,,,,,,,,
1751354086.236674,236321763.000000000,1751354086.000000000,4.000000000,1.075333738,0.127898139,1.059749230,0.120257030,0.137158531,0.013900225,0.002430450,0.001897919,0.112993522,,,,,,,,,,
1751354086.286622,286304944.000000000,1751354086.000000000,4.000000000,1.076397912,0.127909976,1.060790658,0.120426152,0.137306903,0.013996262,0.002449486,0.001914706,0.113040936,,,,,,,,,,
1751354086.336726,336325506.000000000,1751354086.000000000,4.000000000,1.078440548,0.127933701,1.062790695,0.120740068,0.137592841,0.014228025,0.002493086,0.001954142,0.113121625,,,,,,,,,,
1751354086.386591,386287106.000000000,1751354086.000000000,4.000000000,1.080309069,0.127952381,1.064621355,0.121021021,0.137851252,0.014447830,0.002531761,0.001989668,0.113189300,,,,,,,,,,
1751354086.436484,436272337.000000000,1751354086.000000000,4.000000000,1.081880980,0.127967221,1.066161638,0.121256389,0.138067758,0.014615224,0.002559126,0.002016439,0.113245114,,,,,,,,,,
1751354086.486591,486315864.000000000,1751354086.000000000,4.000000000,1.083409083,0.127982270,1.067659098,0.121483441,0.138278942,0.014775124,0.002584141,0.002042284,0.113297583,,,,,,,,,,
1751354086.536568,536301372.000000000,1751354086.000000000,4.000000000,1.084867741,0.127996153,1.069088908,0.121697156,0.138480053,0.014927810,0.002606554,0.002066644,0.113344699,,,,,,,,,,
1751354086.586552,586287029.000000000,1751354086.000000000,4.000000000,1.086544312,0.128011882,1.070733177,0.121935481,0.138711013,0.015108943,0.002630193,0.002095262,0.113391862,,,,,,,,,,
1751354086.636631,636313374.000000000,1751354086.000000000,4.000000000,1.087759075,0.128024152,1.071923976,0.122111945,0.138879330,0.015212373,0.002642053,0.002112248,0.113429488,,,,,,,,,,
1751354086.686596,686314714.000000000,1751354086.000000000,4.000000000,1.089412270,0.128041470,1.073545711,0.122341138,0.139109113,0.015376338,0.002658914,0.002139026,0.113470360,,,,,,,,,,
1751354086.736660,736332747.000000000,1751354086.000000000,4.000000000,1.090544170,0.128052353,1.074655880,0.122500896,0.139265420,0.015469796,0.002667156,0.002154004,0.113500897,,,,,,,,,,
1751354086.786477,786283160.000000000,1751354086.000000000,4.000000000,1.092224453,0.128067483,1.076305025,0.122729414,0.139496386,0.015617503,0.002677564,0.002176969,0.113538071,,,,,,,,,,
1751354086.836723,836317821.000000000,1751354086.000000000,4.000000000,1.093135915,0.128075469,1.077200040,0.122849713,0.139621454,0.015701428,0.002682483,0.002189848,0.113554788,,,,,,,,,,
1751354086.886617,886301780.000000000,1751354086.000000000,4.000000000,1.094422663,0.128086092,1.078462277,0.123031645,0.139797336,0.015781520,0.002686008,0.002201940,0.113589552,,,,,,,,,,
1751354086.936744,936322775.000000000,1751354086.000000000,4.000000000,1.095972412,0.128096825,1.079984555,0.123235303,0.140006961,0.015907248,0.002690105,0.002219773,0.113616969,,,,,,,,,,
1751354086.986634,986369994.000000000,1751354086.000000000,4.000000000,1.097089729,0.128103515,1.081082657,0.123378217,0.140156974,0.016001333,0.002692203,0.002232595,0.113633051,,,,,,,,,,
1751354087.036694,36308178.000000000,1751354087.000000000,4.000000000,1.098456320,0.128111758,1.082423968,0.123568500,0.140340541,0.016067531,0.002690820,0.002241002,0.113666982,,,,,,,,,,
1751354087.086831,86554245.000000000,1751354087.000000000,4.000000000,1.099590546,0.128116089,1.083539558,0.123708949,0.140490175,0.016150653,0.002687938,0.002250870,0.113678911,,,,,,,,,,
1751354087.136744,136300659.000000000,1751354087.000000000,4.000000000,1.100891770,0.128121708,1.084819500,0.123868412,0.140662562,0.016246781,0.002684453,0.002262675,0.113691041,,,,,,,,,,
1751354087.186494,186233547.000000000,1751354087.000000000,4.000000000,1.102190084,0.128125379,1.086097029,0.124025969,0.140832463,0.016334888,0.002678710,0.002272308,0.113701660,,,,,,,,,,
1751354087.236861,236327372.000000000,1751354087.000000000,4.000000000,1.102190084,0.128125379,1.086097029,0.124025969,0.140832463,0.016334888,0.002678710,0.002272308,0.113701660,,,,,,,,,,
1751354087.287046,286409471.000000000,1751354087.000000000,4.000000000,1.103698987,0.128136439,1.087575388,0.124256554,0.141037369,0.016350547,0.002676408,0.002274322,0.113757721,,,,,,,,,,
1751354087.336746,336419350.000000000,1751354087.000000000,4.000000000,1.105078979,0.128141517,1.088933453,0.124421057,0.141219279,0.016423334,0.002664525,0.002282061,0.113766190,,,,,,,,,,
1751354087.386540,386316738.000000000,1751354087.000000000,4.000000000,1.100801286,0.128137054,1.084694876,0.124149421,0.140667755,0.015363077,0.002625124,0.002139453,0.113959715,,,,,,,,,,
1751354087.436680,436309361.000000000,1751354087.000000000,4.000000000,1.098923917,0.128135475,1.082833188,0.124042587,0.140426132,0.014855276,0.002602467,0.002070707,0.114056565,,,,,,,,,,
1751354087.486853,486346066.000000000,1751354087.000000000,4.000000000,1.096587472,0.128134269,1.080518521,0.123888822,0.140126257,0.014316358,0.002586616,0.001999471,0.114158317,,,,,,,,,,
1751354087.536801,536395333.000000000,1751354087.000000000,4.000000000,1.092863318,0.128134407,1.076821216,0.123709472,0.139650520,0.013282875,0.002544868,0.001860835,0.114382488,,,,,,,,,,
1751354087.586698,586321412.000000000,1751354087.000000000,4.000000000,1.091504088,0.128129676,1.075475391,0.123618354,0.139471710,0.012871432,0.002502682,0.001802227,0.114440758,,,,,,,,,,
1751354087.636778,636351433.000000000,1751354087.000000000,4.000000000,1.089723597,0.128127036,1.073711765,0.123500656,0.139241346,0.012415864,0.002472827,0.001740075,0.114518906,,,,,,,,,,
1751354087.686591,686317324.000000000,1751354087.000000000,4.000000000,1.085714124,0.128122969,1.069740204,0.123233631,0.138724650,0.011459963,0.002425908,0.001611833,0.114694005,,,,,,,,,,
1751354087.736790,736319350.000000000,1751354087.000000000,4.000000000,1.084611925,0.128119646,1.068648859,0.123159077,0.138580244,0.011106197,0.002378178,0.001561291,0.114741259,,,,,,,,,,
1751354087.786886,786385367.000000000,1751354087.000000000,4.000000000,1.082924443,0.128116159,1.066978397,0.123039484,0.138360890,0.010683001,0.002345828,0.001503131,0.114808709,,,,,,,,,,
1751354087.836694,836477395.000000000,1751354087.000000000,4.000000000,1.078715945,0.128188662,1.062795209,0.122791755,0.137900756,0.009694200,0.002314161,0.001409196,0.115026600,,,,,,,,,,
1751354087.886543,886287376.000000000,1751354087.000000000,4.000000000,1.073210939,0.128608317,1.057296551,0.122310834,0.137643679,0.008420374,0.002198546,0.001444439,0.115170684,,,,,,,,,,
1751354087.936701,936394565.000000000,1751354087.000000000,4.000000000,1.066754468,0.128810025,1.050876268,0.121849158,0.137029004,0.007031378,0.002152491,0.001357611,0.115434577,,,,,,,,,,
1751354087.986842,986344343.000000000,1751354087.000000000,4.000000000,1.066754468,0.128810025,1.050876268,0.121849158,0.137029004,0.007031378,0.002152491,0.001357611,0.115434577,,,,,,,,,,
1751354088.036629,36308692.000000000,1751354088.000000000,4.000000000,1.058759842,0.129118147,1.042904250,0.121402081,0.136325579,0.005206972,0.002090477,0.001245420,0.115886126,,,,,,,,,,
1751354088.086579,86333644.000000000,1751354088.000000000,4.000000000,1.048613272,0.129428109,1.032818401,0.120659197,0.135341428,0.003063965,0.002006505,0.001099588,0.116298010,,,,,,,,,,
1751354088.136691,136324334.000000000,1751354088.000000000,4.000000000,1.042826297,0.129628418,1.027060976,0.120253692,0.134801658,0.001841573,0.001953402,0.001019988,0.116554570,,,,,,,,,,
1751354088.186542,186305242.000000000,1751354088.000000000,4.000000000,1.035780036,0.129935045,1.020048367,0.119709769,0.134205745,0.000370508,0.001860079,0.000949160,0.116822590,,,,,,,,,,
1751354088.236654,236333341.000000000,1751354088.000000000,4.000000000,1.033854223,0.130165261,1.018124480,0.119455207,0.134192218,-0.000032195,0.001756121,0.000983760,0.116794706,,,,,,,,,,
