__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/yaw
1751355285.516468,515656216.000000000,1751355285.000000000,455.942657471,418.977478027,0.000000000,537.992858887,418.993560791,0.000000000,537.995910645,505.001434326,0.000000000,455.950134277,505.007446289,0.000000000,0.847811054,515656216.000000000,1751355285.000000000,0.044606982,0.844314787,0.066962730,0.037805677,0.079144482
1751355285.538609,537915992.000000000,1751355285.000000000,450.938537598,424.978851318,0.000000000,522.989318848,424.992919922,0.000000000,522.992492676,499.001495361,0.000000000,450.945220947,499.005889893,0.000000000,0.985715559,537915992.000000000,1751355285.000000000,0.044347973,0.981214834,0.083304304,0.043700085,0.084696046
1751355285.549023,548282004.000000000,1751355285.000000000,450.938537598,424.978851318,0.000000000,522.989318848,424.992919922,0.000000000,522.992492676,499.001495361,0.000000000,450.945220947,499.005889893,0.000000000,0.985715559,548282004.000000000,1751355285.000000000,0.044389426,0.981213000,0.083304489,0.043740905,0.084696390
1751355285.559477,558605410.000000000,1751355285.000000000,450.938537598,424.978851318,0.000000000,522.989318848,424.992919922,0.000000000,522.992492676,499.001495361,0.000000000,450.945220947,499.005889893,0.000000000,0.985715559,558605410.000000000,1751355285.000000000,0.044389426,0.981213000,0.083304489,0.043740905,0.084696390
1751355285.570681,569896976.000000000,1751355285.000000000,430.912170410,428.975219727,0.000000000,523.990112305,428.993774414,0.000000000,523.992980957,494.001007080,0.000000000,430.919250488,494.005584717,0.000000000,0.783124836,569896976.000000000,1751355285.000000000,0.044706646,0.779179834,0.070254766,0.034999149,0.089921866
1751355285.582785,581990484.000000000,1751355285.000000000,430.912170410,428.975219727,0.000000000,523.990112305,428.993774414,0.000000000,523.992980957,494.001007080,0.000000000,430.919250488,494.005584717,0.000000000,0.783124836,581990484.000000000,1751355285.000000000,0.044698630,0.779180126,0.070254650,0.034992877,0.089921685
1751355285.596020,595204832.000000000,1751355285.000000000,430.912170410,428.975219727,0.000000000,523.990112305,428.993774414,0.000000000,523.992980957,494.001007080,0.000000000,430.919250488,494.005584717,0.000000000,0.783124836,595204832.000000000,1751355285.000000000,0.044698630,0.779180126,0.070254650,0.034992877,0.089921685
1751355285.607636,606883603.000000000,1751355285.000000000,430.912170410,428.975219727,0.000000000,523.990112305,428.993774414,0.000000000,523.992980957,494.001007080,0.000000000,430.919250488,494.005584717,0.000000000,0.783124836,606883603.000000000,1751355285.000000000,0.044687131,0.779180521,0.070254751,0.034983881,0.089921768
1751355285.617662,616798006.000000000,1751355285.000000000,430.905456543,409.963714600,0.000000000,523.987487793,409.989593506,0.000000000,523.993103027,481.999938965,0.000000000,430.919738770,482.000305176,0.000000000,0.783205003,616798006.000000000,1751355285.000000000,0.053359186,0.778898047,0.070572452,0.041771264,0.090358783
1751355285.626298,625522166.000000000,1751355285.000000000,430.905456543,409.963714600,0.000000000,523.987487793,409.989593506,0.000000000,523.993103027,481.999938965,0.000000000,430.919738770,482.000305176,0.000000000,0.783205003,625522166.000000000,1751355285.000000000,0.053359186,0.778898047,0.070572452,0.041771264,0.090358783
1751355285.638400,637606482.000000000,1751355285.000000000,430.905456543,409.963714600,0.000000000,523.987487793,409.989593506,0.000000000,523.993103027,481.999938965,0.000000000,430.919738770,482.000305176,0.000000000,0.783205003,637606482.000000000,1751355285.000000000,0.053335109,0.778899054,0.070572482,0.041752434,0.090358706
1751355285.649593,648827257.000000000,1751355285.000000000,430.905456543,409.963714600,0.000000000,523.987487793,409.989593506,0.000000000,523.993103027,481.999938965,0.000000000,430.919738770,482.000305176,0.000000000,0.783205003,648827257.000000000,1751355285.000000000,0.053330390,0.778899330,0.070571620,0.041748744,0.090357575
1751355285.659813,658941358.000000000,1751355285.000000000,436.914794922,409.966125488,0.000000000,517.985229492,409.988586426,0.000000000,517.991333008,481.999969482,0.000000000,436.928405762,482.000274658,0.000000000,0.899243800,658941358.000000000,1751355285.000000000,0.053206774,0.894305805,0.081033909,0.047823202,0.090364193
1751355285.673361,672612250.000000000,1751355285.000000000,436.914794922,409.966125488,0.000000000,517.985229492,409.988586426,0.000000000,517.991333008,481.999969482,0.000000000,436.928405762,482.000274658,0.000000000,0.899243800,672612250.000000000,1751355285.000000000,0.053214622,0.894305398,0.081034246,0.047830249,0.090364608
1751355285.689144,688153663.000000000,1751355285.000000000,436.916320801,413.968566895,0.000000000,517.985900879,413.989654541,0.000000000,517.991271973,475.999359131,0.000000000,436.928344727,475.997863770,0.000000000,0.899260251,688153663.000000000,1751355285.000000000,0.053813758,0.894290673,0.081059457,0.048369131,0.090394050
1751355285.707699,706905073.000000000,1751355285.000000000,436.916320801,413.968566895,0.000000000,517.985900879,413.989654541,0.000000000,517.991271973,475.999359131,0.000000000,436.928344727,475.997863770,0.000000000,0.899260251,706905073.000000000,1751355285.000000000,0.053824916,0.894290115,0.081059631,0.048379151,0.090394299
1751355285.716043,714789502.000000000,1751355285.000000000,436.916320801,413.968566895,0.000000000,517.985900879,413.989654541,0.000000000,517.991271973,475.999359131,0.000000000,436.928344727,475.997863770,0.000000000,0.899260251,714789502.000000000,1751355285.000000000,0.053806521,0.894291103,0.081058587,0.048362632,0.090393041
1751355285.729630,728801203.000000000,1751355285.000000000,436.916320801,413.968566895,0.000000000,517.985900879,413.989654541,0.000000000,517.991271973,475.999359131,0.000000000,436.928344727,475.997863770,0.000000000,0.899260251,728801203.000000000,1751355285.000000000,0.053787471,0.894292057,0.081058264,0.048345526,0.090392587
1751355285.737431,736575608.000000000,1751355285.000000000,436.916320801,413.968566895,0.000000000,517.985900879,413.989654541,0.000000000,517.991271973,475.999359131,0.000000000,436.928344727,475.997863770,0.000000000,0.899260251,736575608.000000000,1751355285.000000000,0.053787471,0.894292057,0.081058264,0.048345526,0.090392587
1751355285.751452,750752930.000000000,1751355285.000000000,436.916320801,413.968566895,0.000000000,517.985900879,413.989654541,0.000000000,517.991271973,475.999359131,0.000000000,436.928344727,475.997863770,0.000000000,0.899260251,750752930.000000000,1751355285.000000000,0.053781214,0.894293320,0.081047683,0.048339908,0.090380725
1751355285.764798,763934038.000000000,1751355285.000000000,436.916320801,413.968566895,0.000000000,517.985900879,413.989654541,0.000000000,517.991271973,475.999359131,0.000000000,436.928344727,475.997863770,0.000000000,0.899260251,763934038.000000000,1751355285.000000000,0.053786754,0.894289400,0.081087957,0.048344882,0.090425787
1751355285.792655,791710099.000000000,1751355285.000000000,436.915161133,410.966735840,0.000000000,517.985412598,410.988861084,0.000000000,517.990966797,463.998107910,0.000000000,436.927673340,463.992950439,0.000000000,0.899334400,791710099.000000000,1751355285.000000000,0.057946997,0.894138751,0.081255723,0.052084472,0.090627033
1751355285.803868,802845336.000000000,1751355285.000000000,436.915161133,410.966735840,0.000000000,517.985412598,410.988861084,0.000000000,517.990966797,463.998107910,0.000000000,436.927673340,463.992950439,0.000000000,0.899334400,802845336.000000000,1751355285.000000000,0.057946997,0.894138751,0.081255723,0.052084472,0.090627033
1751355285.816161,815212186.000000000,1751355285.000000000,436.915161133,410.966735840,0.000000000,517.985412598,410.988861084,0.000000000,517.990966797,463.998107910,0.000000000,436.927673340,463.992950439,0.000000000,0.899334400,815212186.000000000,1751355285.000000000,0.057955129,0.894138350,0.081255453,0.052091773,0.090626775
1751355285.837855,837050916.000000000,1751355285.000000000,432.909057617,410.965179443,0.000000000,501.977935791,410.985809326,0.000000000,501.984680176,463.997406006,0.000000000,432.921936035,463.992584229,0.000000000,1.056690024,837050916.000000000,1751355285.000000000,0.057582342,1.050056472,0.101358318,0.060812971,0.096228414
1751355285.847753,847021696.000000000,1751355285.000000000,432.909057617,410.965179443,0.000000000,501.977935791,410.985809326,0.000000000,501.984680176,463.997406006,0.000000000,432.921936035,463.992584229,0.000000000,1.056690024,847021696.000000000,1751355285.000000000,0.057582342,1.050056472,0.101358318,0.060812971,0.096228414
1751355285.861313,860504517.000000000,1751355285.000000000,432.909057617,410.965179443,0.000000000,501.977935791,410.985809326,0.000000000,501.984680176,463.997406006,0.000000000,432.921936035,463.992584229,0.000000000,1.056690024,860504517.000000000,1751355285.000000000,0.057579182,1.050056714,0.101357804,0.060809638,0.096227906
1751355285.880010,879249980.000000000,1751355285.000000000,432.909057617,410.965179443,0.000000000,501.977935791,410.985809326,0.000000000,501.984680176,463.997406006,0.000000000,432.921936035,463.992584229,0.000000000,1.056690024,879249980.000000000,1751355285.000000000,0.057592349,1.050055910,0.101357802,0.060823529,0.096227978
1751355285.895047,894221186.000000000,1751355285.000000000,432.909057617,410.965179443,0.000000000,501.977935791,410.985809326,0.000000000,501.984680176,463.997406006,0.000000000,432.921936035,463.992584229,0.000000000,1.056690024,894221186.000000000,1751355285.000000000,0.057594903,1.050055738,0.101357971,0.060826222,0.096228153
1751355285.911827,911005489.000000000,1751355285.000000000,438.918121338,410.967529297,0.000000000,496.975097656,410.984741211,0.000000000,496.982208252,463.997161865,0.000000000,438.930419922,463.993133545,0.000000000,1.257042226,911005489.000000000,1751355285.000000000,0.057530828,1.249188036,0.120233305,0.072278698,0.095953592
1751355285.931256,930016863.000000000,1751355285.000000000,438.918121338,410.967529297,0.000000000,496.975097656,410.984741211,0.000000000,496.982208252,463.997161865,0.000000000,438.930419922,463.993133545,0.000000000,1.257042226,930016863.000000000,1751355285.000000000,0.057512590,1.249189310,0.120233826,0.072255810,0.095953908
1751355285.942496,941599436.000000000,1751355285.000000000,438.918121338,410.967529297,0.000000000,496.975097656,410.984741211,0.000000000,496.982208252,463.997161865,0.000000000,438.930419922,463.993133545,0.000000000,1.257042226,941599436.000000000,1751355285.000000000,0.057518584,1.249188851,0.120234073,0.072263333,0.095954139
1751355285.952710,951840487.000000000,1751355285.000000000,438.918121338,410.967529297,0.000000000,496.975097656,410.984741211,0.000000000,496.982208252,463.997161865,0.000000000,438.930419922,463.993133545,0.000000000,1.257042226,951840487.000000000,1751355285.000000000,0.057486955,1.249191089,0.120234670,0.072223640,0.095954441
1751355285.961581,960797304.000000000,1751355285.000000000,438.918121338,410.967529297,0.000000000,496.975097656,410.984741211,0.000000000,496.982208252,463.997161865,0.000000000,438.930419922,463.993133545,0.000000000,1.257042226,960797304.000000000,1751355285.000000000,0.057486955,1.249191089,0.120234670,0.072223640,0.095954441
1751355285.975113,973976533.000000000,1751355285.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,973976533.000000000,1751355285.000000000,0.053187705,1.170753503,0.112544178,0.062615801,0.095835218
1751355285.987307,986476884.000000000,1751355285.000000000,418.886230469,413.961456299,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,418.900115967,475.997375488,0.000000000,0.935511980,986476884.000000000,1751355285.000000000,0.053121575,0.929400521,0.094482220,0.049672412,0.101311267
1751355285.997514,996803025.000000000,1751355285.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,996803025.000000000,1751355285.000000000,0.053173804,1.170754378,0.112544168,0.062599452,0.095835138
1751355286.006577,5791763.000000000,1751355286.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,5791763.000000000,1751355286.000000000,0.053173804,1.170754378,0.112544168,0.062599452,0.095835138
1751355286.017405,16481138.000000000,1751355286.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,16481138.000000000,1751355286.000000000,0.053190051,1.170753420,0.112543503,0.062618561,0.095834653
1751355286.029590,28803394.000000000,1751355286.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,28803394.000000000,1751355286.000000000,0.053189958,1.170753446,0.112543300,0.062618451,0.095834480
1751355286.039595,38779881.000000000,1751355286.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,38779881.000000000,1751355286.000000000,0.053189958,1.170753446,0.112543300,0.062618451,0.095834480
1751355286.048312,47470571.000000000,1751355286.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,47470571.000000000,1751355286.000000000,0.053170856,1.170755009,0.112539537,0.062595985,0.095831168
1751355286.061539,60811736.000000000,1751355286.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,60811736.000000000,1751355286.000000000,0.053170089,1.170753928,0.112551285,0.062595083,0.095841199
1751355286.071054,70304424.000000000,1751355286.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,70304424.000000000,1751355286.000000000,0.053170089,1.170753928,0.112551285,0.062595083,0.095841199
1751355286.080073,79250182.000000000,1751355286.000000000,438.919250488,413.969299316,0.000000000,496.975738525,413.985748291,0.000000000,496.982604980,475.999053955,0.000000000,438.931091309,475.997894287,0.000000000,1.177817728,79250182.000000000,1751355286.000000000,0.053156968,1.170756100,0.112537273,0.062579649,0.095829163
1751355286.088937,88080469.000000000,1751355286.000000000,438.924591064,430.978515625,0.000000000,496.978851318,430.990570068,0.000000000,496.982635498,476.999237061,0.000000000,438.931121826,476.998291016,0.000000000,1.256869428,88080469.000000000,1751355286.000000000,0.048256838,1.249686076,0.119688825,0.060628926,0.095483870
1751355286.099586,98782486.000000000,1751355286.000000000,438.924591064,430.978515625,0.000000000,496.978851318,430.990570068,0.000000000,496.982635498,476.999237061,0.000000000,438.931121826,476.998291016,0.000000000,1.256869428,98782486.000000000,1751355286.000000000,0.048247564,1.249686650,0.119688738,0.060617284,0.095483758
1751355286.108614,107803762.000000000,1751355286.000000000,432.914337158,425.974151611,0.000000000,501.980712891,425.990112305,0.000000000,501.985076904,480.999847412,0.000000000,432.922698975,480.999877930,0.000000000,1.056536502,107803762.000000000,1751355286.000000000,0.048574336,1.050452777,0.100911361,0.051300299,0.095770751
1751355286.118740,117971367.000000000,1751355286.000000000,432.914337158,425.974151611,0.000000000,501.980712891,425.990112305,0.000000000,501.985076904,480.999847412,0.000000000,432.922698975,480.999877930,0.000000000,1.056536502,117971367.000000000,1751355286.000000000,0.048574336,1.050452777,0.100911361,0.051300299,0.095770751
1751355286.127606,126640626.000000000,1751355286.000000000,432.914337158,425.974151611,0.000000000,501.980712891,425.990112305,0.000000000,501.985076904,480.999847412,0.000000000,432.922698975,480.999877930,0.000000000,1.056536502,126640626.000000000,1751355286.000000000,0.048570530,1.050452976,0.100911327,0.051296282,0.095770700
1751355286.139105,138262574.000000000,1751355286.000000000,432.914337158,425.974151611,0.000000000,501.980712891,425.990112305,0.000000000,501.985076904,480.999847412,0.000000000,432.922698975,480.999877930,0.000000000,1.056536502,138262574.000000000,1751355286.000000000,0.048570530,1.050452976,0.100911327,0.051296282,0.095770700
1751355286.152969,152189388.000000000,1751355286.000000000,432.914337158,425.974151611,0.000000000,501.980712891,425.990112305,0.000000000,501.985076904,480.999847412,0.000000000,432.922698975,480.999877930,0.000000000,1.056536502,152189388.000000000,1751355286.000000000,0.048565972,1.050454197,0.100901061,0.051291473,0.095760906
1751355286.162177,161488497.000000000,1751355286.000000000,432.914337158,425.974151611,0.000000000,501.980712891,425.990112305,0.000000000,501.985076904,480.999847412,0.000000000,432.922698975,480.999877930,0.000000000,1.056536502,161488497.000000000,1751355286.000000000,0.048570360,1.050454946,0.100890907,0.051296103,0.095751261
1751355286.171511,170755665.000000000,1751355286.000000000,432.914337158,425.974151611,0.000000000,501.980712891,425.990112305,0.000000000,501.985076904,480.999847412,0.000000000,432.922698975,480.999877930,0.000000000,1.056536502,170755665.000000000,1751355286.000000000,0.048570360,1.050454946,0.100890907,0.051296103,0.095751261
