__time,/predictor/armor_predictions/header/stamp/nanosec,/predictor/armor_predictions/header/stamp/sec,/predictor/armor_predictions/predictions[0]/armor_id,/predictor/armor_predictions/predictions[0]/distance,/predictor/armor_predictions/predictions[0]/pitch,/predictor/armor_predictions/predictions[0]/position/x,/predictor/armor_predictions/predictions[0]/position/y,/predictor/armor_predictions/predictions[0]/position/z,/predictor/armor_predictions/predictions[0]/velocity/x,/predictor/armor_predictions/predictions[0]/velocity/y,/predictor/armor_predictions/predictions[0]/velocity/z,/predictor/armor_predictions/predictions[0]/yaw,/predictor/armor_predictions/predictions[1]/armor_id,/predictor/armor_predictions/predictions[1]/distance,/predictor/armor_predictions/predictions[1]/pitch,/predictor/armor_predictions/predictions[1]/position/x,/predictor/armor_predictions/predictions[1]/position/y,/predictor/armor_predictions/predictions[1]/position/z,/predictor/armor_predictions/predictions[1]/velocity/x,/predictor/armor_predictions/predictions[1]/velocity/y,/predictor/armor_predictions/predictions[1]/velocity/z,/predictor/armor_predictions/predictions[1]/yaw
1751360714.501196,500853766.000000000,1751360714.000000000,4.000000000,0.572666143,0.062808977,0.571429829,-0.011064515,0.035944930,0.005911411,-0.003575348,0.002076026,-0.019360440,,,,,,,,,,
1751360714.551131,550804369.000000000,1751360714.000000000,4.000000000,0.571837379,0.062773593,0.570596139,-0.011453459,0.035872716,0.005744090,-0.003719583,0.001994500,-0.020070099,,,,,,,,,,
1751360714.601116,600834044.000000000,1751360714.000000000,4.000000000,0.571576356,0.062814400,0.570328576,-0.011725992,0.035879620,0.005660339,-0.003786063,0.001949936,-0.020557167,,,,,,,,,,
1751360714.651079,650801807.000000000,1751360714.000000000,4.000000000,0.570578007,0.062717298,0.569327174,-0.012121675,0.035761656,0.005457468,-0.003928003,0.001837716,-0.021288011,,,,,,,,,,
1751360714.701082,700815251.000000000,1751360714.000000000,4.000000000,0.569847727,0.062639366,0.568594567,-0.012417306,0.035671562,0.005300880,-0.004017087,0.001746582,-0.021835123,,,,,,,,,,
1751360714.751114,750808945.000000000,1751360714.000000000,4.000000000,0.569644286,0.062162949,0.568401296,-0.012738565,0.035387967,0.005231519,-0.004102376,0.001511793,-0.022407466,,,,,,,,,,
1751360714.801098,800814901.000000000,1751360714.000000000,4.000000000,0.569926167,0.061674258,0.568694466,-0.012980725,0.035127495,0.005240246,-0.004110960,0.001279986,-0.022821519,,,,,,,,,,
1751360714.851066,850811318.000000000,1751360714.000000000,4.000000000,0.570534809,0.061173057,0.569313511,-0.013247977,0.034879595,0.005315787,-0.004171195,0.001061864,-0.023265893,,,,,,,,,,
1751360714.901103,900812070.000000000,1751360714.000000000,4.000000000,0.571556920,0.060685125,0.570344685,-0.013515922,0.034663718,0.005462629,-0.004218203,0.000858077,-0.023693378,,,,,,,,,,
1751360714.951089,950822511.000000000,1751360714.000000000,4.000000000,0.571083619,0.059549767,0.569907461,-0.013668037,0.033987800,0.005346454,-0.004165425,0.000368316,-0.023978309,,,,,,,,,,
1751360715.001118,792321.000000000,1751360715.000000000,4.000000000,0.571852353,0.058678738,0.570699189,-0.013887561,0.033536321,0.005465733,-0.004189698,0.000020832,-0.024329492,,,,,,,,,,
1751360715.051112,50826952.000000000,1751360715.000000000,4.000000000,0.568105599,0.057090616,0.567013374,-0.013748286,0.032415883,0.004711716,-0.003912979,-0.000681336,-0.024242096,,,,,,,,,,
1751360715.101159,100831284.000000000,1751360715.000000000,4.000000000,0.565647902,0.055828306,0.564601058,-0.013674297,0.031562762,0.004211676,-0.003733393,-0.001209047,-0.024214663,,,,,,,,,,
1751360715.151110,150807690.000000000,1751360715.000000000,4.000000000,0.564979826,0.054339128,0.563975999,-0.013844933,0.030685405,0.004057432,-0.003707321,-0.001773533,-0.024543869,,,,,,,,,,
1751360715.201312,200860441.000000000,1751360715.000000000,4.000000000,0.564480129,0.053197700,0.563508287,-0.013976149,0.030014883,0.003933280,-0.003670296,-0.002180845,-0.024796945,,,,,,,,,,
1751360715.251283,251021546.000000000,1751360715.000000000,4.000000000,0.564001282,0.052086714,0.563060017,-0.014093870,0.029363692,0.003807196,-0.003615887,-0.002557295,-0.025025622,,,,,,,,,,
1751360715.301118,300807718.000000000,1751360715.000000000,4.000000000,0.563490152,0.051101579,0.562576683,-0.014148618,0.028782705,0.003680632,-0.003549755,-0.002893647,-0.025144370,,,,,,,,,,
1751360715.351217,350828107.000000000,1751360715.000000000,4.000000000,0.563454744,0.050722467,0.562549709,-0.014246672,0.028567562,0.003648086,-0.003528398,-0.002973172,-0.025319766,,,,,,,,,,
1751360715.401226,400856008.000000000,1751360715.000000000,4.000000000,0.563172276,0.049858559,0.562289240,-0.014354366,0.028067326,0.003548035,-0.003453516,-0.003200133,-0.025522895,,,,,,,,,,
1751360715.451311,450824917.000000000,1751360715.000000000,4.000000000,0.563062982,0.049144605,0.562196371,-0.014493685,0.027660370,0.003479174,-0.003394396,-0.003340755,-0.025774758,,,,,,,,,,
1751360715.501153,500815007.000000000,1751360715.000000000,4.000000000,0.562880173,0.048564301,0.562028258,-0.014548650,0.027325138,0.003407420,-0.003324702,-0.003470906,-0.025880197,,,,,,,,,,
1751360715.551004,550786792.000000000,1751360715.000000000,4.000000000,0.562101670,0.047004223,0.561294053,-0.014481398,0.026411424,0.003199087,-0.003132567,-0.003957248,-0.025794299,,,,,,,,,,
1751360715.601107,600809203.000000000,1751360715.000000000,4.000000000,0.561725340,0.046110184,0.560942016,-0.014457237,0.025892081,0.003098543,-0.003045539,-0.004233229,-0.025767436,,,,,,,,,,
1751360715.651093,650814941.000000000,1751360715.000000000,4.000000000,0.561132577,0.043779546,0.560407979,-0.014476058,0.024558283,0.002939768,-0.002912555,-0.004958858,-0.025825541,,,,,,,,,,
1751360715.701106,700816891.000000000,1751360715.000000000,4.000000000,0.560674639,0.042826407,0.559974437,-0.014438569,0.024004341,0.002802116,-0.002790184,-0.005179247,-0.025778624,,,,,,,,,,
1751360715.751084,750809898.000000000,1751360715.000000000,4.000000000,0.559167667,0.041784685,0.558489648,-0.014567215,0.023357847,0.002368249,-0.002787071,-0.005394935,-0.026077319,,,,,,,,,,
1751360715.801181,800823906.000000000,1751360715.000000000,4.000000000,0.556897935,0.040990172,0.556231050,-0.014884000,0.022820950,0.001719840,-0.002938075,-0.005523759,-0.026752281,,,,,,,,,,
1751360715.851433,850845159.000000000,1751360715.000000000,4.000000000,0.555791849,0.040335968,0.555135413,-0.015064539,0.022412323,0.001401865,-0.003005292,-0.005647072,-0.027130035,,,,,,,,,,
1751360715.901263,900814345.000000000,1751360715.000000000,4.000000000,0.554040588,0.039028699,0.553407864,-0.015276511,0.021617994,0.000897626,-0.003045006,-0.005924325,-0.027597426,,,,,,,,,,
1751360715.951054,950812311.000000000,1751360715.000000000,4.000000000,0.552783419,0.037719651,0.552176582,-0.015361694,0.020845854,0.000540778,-0.002997510,-0.006206399,-0.027813082,,,,,,,,,,
1751360716.001080,808999.000000000,1751360716.000000000,4.000000000,0.551158048,0.036695922,0.550566664,-0.015577732,0.020220714,0.000068803,-0.003059596,-0.006386210,-0.028286451,,,,,,,,,,
1751360716.051110,50802739.000000000,1751360716.000000000,4.000000000,0.549039392,0.035688432,0.548462936,-0.015776129,0.019590196,-0.000546783,-0.003117647,-0.006567293,-0.028756328,,,,,,,,,,
1751360716.101136,100827512.000000000,1751360716.000000000,4.000000000,0.546986990,0.034822519,0.546422943,-0.015939717,0.019043615,-0.001144399,-0.003152950,-0.006698123,-0.029162755,,,,,,,,,,
1751360716.151126,150817391.000000000,1751360716.000000000,4.000000000,0.545226871,0.033919192,0.544671596,-0.016226817,0.018490109,-0.001651276,-0.003255285,-0.006793851,-0.029783120,,,,,,,,,,
1751360716.201331,200899791.000000000,1751360716.000000000,4.000000000,0.545032578,0.033361334,0.544461139,-0.017090352,0.018179641,-0.001707897,-0.003796501,-0.006805582,-0.031379176,,,,,,,,,,
1751360716.251348,250822986.000000000,1751360716.000000000,4.000000000,0.544751390,0.033079455,0.544170676,-0.017542729,0.018016793,-0.001792571,-0.004073953,-0.006806715,-0.032226388,,,,,,,,,,
1751360716.301231,300872572.000000000,1751360716.000000000,4.000000000,0.544154136,0.033412678,0.543534943,-0.018521346,0.018178264,-0.001972367,-0.004559014,-0.006302788,-0.034062542,,,,,,,,,,
1751360716.351038,350801399.000000000,1751360716.000000000,4.000000000,0.543520008,0.035563178,0.542829696,-0.019402451,0.019325224,-0.002201045,-0.005028546,-0.005257784,-0.035727954,,,,,,,,,,
1751360716.401163,400845760.000000000,1751360716.000000000,4.000000000,0.543022911,0.038475712,0.542253121,-0.019978075,0.020888039,-0.002395499,-0.005302152,-0.004011718,-0.036826054,,,,,,,,,,
1751360716.451149,450834472.000000000,1751360716.000000000,4.000000000,0.542362872,0.043424001,0.541461107,-0.020567627,0.023544165,-0.002665517,-0.005532488,-0.002014138,-0.037967165,,,,,,,,,,
1751360716.501118,500827008.000000000,1751360716.000000000,4.000000000,0.541865378,0.047721503,0.540843359,-0.020937707,0.025848816,-0.002864751,-0.005600608,-0.000332473,-0.038693749,,,,,,,,,,
1751360716.551250,550827958.000000000,1751360716.000000000,4.000000000,0.541652389,0.049613027,0.540574487,-0.021094263,0.026861991,-0.002945079,-0.005606414,0.000389171,-0.039002148,,,,,,,,,,
1751360716.601160,600827022.000000000,1751360716.000000000,4.000000000,0.540600942,0.059714080,0.539212175,-0.021418518,0.032262306,-0.003411859,-0.005574495,0.004128002,-0.039701002,,,,,,,,,,
1751360716.651002,650801945.000000000,1751360716.000000000,4.000000000,0.539238661,0.071420976,0.537432143,-0.021547567,0.038480218,-0.004024707,-0.005447720,0.008284832,-0.040072095,,,,,,,,,,
1751360716.701184,700844953.000000000,1751360716.000000000,4.000000000,0.537885679,0.081624319,0.535661281,-0.021556046,0.043855816,-0.004627871,-0.005289840,0.011786773,-0.040220233,,,,,,,,,,
1751360716.751110,750814655.000000000,1751360716.000000000,4.000000000,0.534206722,0.095407744,0.531354980,-0.021187207,0.050890170,-0.006076288,-0.004837186,0.016284295,-0.039852810,,,,,,,,,,
1751360716.801274,800849258.000000000,1751360716.000000000,4.000000000,0.530097192,0.107065151,0.526668236,-0.020365843,0.056646568,-0.007628213,-0.004103568,0.019881445,-0.038649951,,,,,,,,,,
1751360716.851202,850823579.000000000,1751360716.000000000,4.000000000,0.526745833,0.119441153,0.522632505,-0.019414192,0.062765643,-0.008921437,-0.003259898,0.023491300,-0.037129856,,,,,,,,,,
1751360716.901157,900817947.000000000,1751360716.000000000,4.000000000,0.523186549,0.132634087,0.518263713,-0.018432529,0.069189093,-0.010326332,-0.002432333,0.027233489,-0.035550942,,,,,,,,,,
1751360716.951082,950796302.000000000,1751360716.000000000,4.000000000,0.518648630,0.149138971,0.512602822,-0.017200068,0.077064297,-0.012172083,-0.001454143,0.031845491,-0.033541792,,,,,,,,,,
1751360717.001199,832875.000000000,1751360717.000000000,4.000000000,0.516186884,0.162388213,0.509144665,-0.015997282,0.083454751,-0.013252837,-0.000510566,0.035423556,-0.031409581,,,,,,,,,,
1751360717.051156,50782733.000000000,1751360717.000000000,4.000000000,0.513700672,0.174255626,0.505700777,-0.014929999,0.089062898,-0.014236356,0.000302036,0.037983975,-0.029514811,,,,,,,,,,
1751360717.101178,100889411.000000000,1751360717.000000000,4.000000000,0.509537750,0.187397183,0.500438836,-0.013355013,0.094928045,-0.015935746,0.001456550,0.041090441,-0.026680272,,,,,,,,,,
1751360717.151382,150855985.000000000,1751360717.000000000,4.000000000,0.505989622,0.198481502,0.495907444,-0.012122567,0.099771475,-0.017276295,0.002303371,0.043058599,-0.024440354,,,,,,,,,,
1751360717.201094,200817838.000000000,1751360717.000000000,4.000000000,0.502708061,0.208769200,0.491671050,-0.010934938,0.104189253,-0.018537923,0.003100118,0.044848796,-0.022236687,,,,,,,,,,
1751360717.251114,250791905.000000000,1751360717.000000000,4.000000000,0.498040879,0.222873831,0.485635408,-0.009196035,0.110083610,-0.020378149,0.004243264,0.047337916,-0.018933825,,,,,,,,,,
1751360717.301077,300817977.000000000,1751360717.000000000,4.000000000,0.497656660,0.232403964,0.484203723,-0.008448604,0.114619048,-0.020660587,0.004680007,0.049164913,-0.017446679,,,,,,,,,,
1751360717.351018,350789966.000000000,1751360717.000000000,4.000000000,0.497597405,0.242474935,0.482979347,-0.007719919,0.119476070,-0.020740165,0.005036622,0.050596639,-0.015982591,,,,,,,,,,
1751360717.401134,400832579.000000000,1751360717.000000000,4.000000000,0.498075598,0.249800462,0.482563201,-0.007153001,0.123129577,-0.020638766,0.005322897,0.051689923,-0.014821846,,,,,,,,,,
1751360717.451140,450924711.000000000,1751360717.000000000,4.000000000,0.497538647,0.257701367,0.481058892,-0.006950733,0.126801953,-0.020773649,0.005233167,0.052141721,-0.014447814,,,,,,,,,,
1751360717.501110,500812041.000000000,1751360717.000000000,4.000000000,0.497620284,0.262335076,0.480545894,-0.006885544,0.129051074,-0.020621895,0.005106994,0.052075905,-0.014327608,,,,,,,,,,
1751360717.551079,550778060.000000000,1751360717.000000000,4.000000000,0.498461839,0.264904682,0.481024517,-0.006915456,0.130505921,-0.019981377,0.004891370,0.051109830,-0.014375524,,,,,,,,,,
1751360717.601288,600840480.000000000,1751360717.000000000,4.000000000,0.499756812,0.263808588,0.482415838,-0.007036658,0.130316216,-0.019010485,0.004655045,0.049329487,-0.014585257,,,,,,,,,,
1751360717.651239,650852166.000000000,1751360717.000000000,4.000000000,0.501442361,0.262364453,0.484231739,-0.007026355,0.130056505,-0.017741654,0.004488706,0.047059561,-0.014509297,,,,,,,,,,
1751360717.701102,700808844.000000000,1751360717.000000000,4.000000000,0.505067282,0.253640975,0.488857219,-0.007029811,0.126736583,-0.015298324,0.004371720,0.042846715,-0.014379100,,,,,,,,,,
1751360717.751086,750818105.000000000,1751360717.000000000,4.000000000,0.507532840,0.245577135,0.492254695,-0.007067039,0.123389447,-0.013332073,0.004213684,0.038791451,-0.014355482,,,,,,,,,,
1751360717.801150,800830864.000000000,1751360717.000000000,4.000000000,0.510470879,0.227842594,0.497224635,-0.007302276,0.115303325,-0.010344675,0.003882381,0.031183481,-0.014685014,,,,,,,,,,
1751360717.851047,850794308.000000000,1751360717.000000000,4.000000000,0.511454060,0.207678974,0.500406214,-0.007604865,0.105456358,-0.007933666,0.003488395,0.022737112,-0.015196214,,,,,,,,,,
1751360717.901109,900852116.000000000,1751360717.000000000,4.000000000,0.510720213,0.190249948,0.501443506,-0.007871718,0.096579408,-0.006500488,0.003140666,0.015544611,-0.015696825,,,,,,,,,,
1751360717.951460,950845534.000000000,1751360717.000000000,4.000000000,0.509845926,0.181263162,0.501429178,-0.008000547,0.091911039,-0.005958418,0.002959474,0.011857716,-0.015954134,,,,,,,,,,
1751360718.001554,886503.000000000,1751360718.000000000,4.000000000,0.508318163,0.171171326,0.500824416,-0.008078289,0.086585225,-0.005455010,0.002733449,0.007496881,-0.016128585,,,,,,,,,,
1751360718.051134,50808949.000000000,1751360718.000000000,4.000000000,0.503229797,0.147004360,0.497732101,-0.008348628,0.073710818,-0.005167248,0.002316118,-0.001915867,-0.016771764,,,,,,,,,,
1751360718.101274,100815404.000000000,1751360718.000000000,4.000000000,0.497434673,0.121545401,0.493686590,-0.008789228,0.060312139,-0.005287018,0.001817758,-0.011203644,-0.017801373,,,,,,,,,,
1751360718.151361,150861139.000000000,1751360718.000000000,4.000000000,0.495660907,0.114704112,0.492323382,-0.008897035,0.056729754,-0.005429357,0.001689555,-0.013596487,-0.018069560,,,,,,,,,,
1751360718.201185,200839568.000000000,1751360718.000000000,4.000000000,0.490970050,0.097173415,0.488569676,-0.009068922,0.047634188,-0.005877011,0.001389690,-0.019017961,-0.018560055,,,,,,,,,,
1751360718.251319,250876672.000000000,1751360718.000000000,4.000000000,0.478732756,0.056779285,0.477862035,-0.009739269,0.027167500,-0.007875066,0.000674863,-0.032113587,-0.020378100,,,,,,,,,,
1751360718.301137,300828733.000000000,1751360718.000000000,4.000000000,0.469760623,0.028802500,0.469456622,-0.010124480,0.013528410,-0.009719373,0.000250800,-0.039975664,-0.021563038,,,,,,,,,,
1751360718.351074,350809957.000000000,1751360718.000000000,4.000000000,0.454332959,-0.016194509,0.454146607,-0.010731542,-0.007357378,-0.013486448,-0.000393283,-0.052064714,-0.023625730,,,,,,,,,,
1751360718.401130,400827590.000000000,1751360718.000000000,4.000000000,0.442417433,-0.051416325,0.441691960,-0.011153736,-0.022737457,-0.016718755,-0.000832062,-0.060418562,-0.025246930,,,,,,,,,,
1751360718.451416,450844232.000000000,1751360718.000000000,4.000000000,0.436626557,-0.069994587,0.435409267,-0.011359561,-0.030536547,-0.018344477,-0.001032110,-0.064208485,-0.026083469,,,,,,,,,,
1751360718.501167,500820385.000000000,1751360718.000000000,4.000000000,0.430620027,-0.093277305,0.428591041,-0.011602026,-0.040108854,-0.019988695,-0.001229193,-0.067845107,-0.027063547,,,,,,,,,,
1751360718.551158,550799028.000000000,1751360718.000000000,4.000000000,0.419686158,-0.133042367,0.415802423,-0.012062504,-0.055671467,-0.023370832,-0.001640912,-0.075211249,-0.029002047,,,,,,,,,,
1751360718.601188,600835021.000000000,1751360718.000000000,4.000000000,0.412669759,-0.165646752,0.406830312,-0.012460923,-0.068045226,-0.025605584,-0.001952727,-0.080538788,-0.030619714,,,,,,,,,,
1751360718.651065,650795446.000000000,1751360718.000000000,4.000000000,0.410191403,-0.189839499,0.402618068,-0.012820061,-0.077403643,-0.026319765,-0.002178139,-0.083907154,-0.031830989,,,,,,,,,,
1751360718.701411,700988908.000000000,1751360718.000000000,4.000000000,0.409864294,-0.204679048,0.401083488,-0.013448691,-0.083306114,-0.026342187,-0.002599562,-0.085547862,-0.033518343,,,,,,,,,,
1751360718.751103,750808743.000000000,1751360718.000000000,4.000000000,0.411712451,-0.217373048,0.401778094,-0.014052582,-0.088792063,-0.025521539,-0.002943675,-0.086290000,-0.034961726,,,,,,,,,,
