__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/yaw
1751346425.567583,566828405.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,566828405.000000000,1751346425.000000000,-0.101250825,0.252127775,-0.008656124,-0.025630833,-0.034318809
1751346425.579563,578665790.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,578665790.000000000,1751346425.000000000,-0.101259033,0.252127575,-0.008655812,-0.025632903,-0.034317602
1751346425.590536,589755772.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,589755772.000000000,1751346425.000000000,-0.101259033,0.252127575,-0.008655812,-0.025632903,-0.034317602
1751346425.603090,602322193.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,602322193.000000000,1751346425.000000000,-0.101264454,0.252127409,-0.008656602,-0.025634271,-0.034320756
1751346425.615639,614899669.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,614899669.000000000,1751346425.000000000,-0.101244897,0.252127936,-0.008655871,-0.025629337,-0.034317788
1751346425.626984,626208954.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,626208954.000000000,1751346425.000000000,-0.101271481,0.252127275,-0.008655266,-0.025636044,-0.034315478
1751346425.636868,636055508.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,636055508.000000000,1751346425.000000000,-0.101271481,0.252127275,-0.008655266,-0.025636044,-0.034315478
1751346425.656354,655404355.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,655404355.000000000,1751346425.000000000,-0.101244804,0.252128093,-0.008651356,-0.025629314,-0.034299878
1751346425.670747,669737642.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,669737642.000000000,1751346425.000000000,-0.101254715,0.252127933,-0.008648615,-0.025631814,-0.034289040
1751346425.679163,678470234.000000000,1751346425.000000000,635.009216309,694.122375488,0.000000000,739.092834473,694.167358398,0.000000000,739.169799805,770.420654297,0.000000000,635.016723633,770.351501465,0.000000000,0.253576945,678470234.000000000,1751346425.000000000,-0.101262509,0.252127751,-0.008648104,-0.025633780,-0.034287044
