__time,/debug/enable_control,/debug/fire,/debug/pitch,/debug/pitch_gimbal,/debug/target_pitch,/debug/target_yaw,/debug/yaw,/debug/yaw_gimbal
1764763374.945043,1.000000000,1.000000000,-0.045640394,-0.037892446,-0.045640394,-0.195367515,-0.195367515,-0.197921753
1764763374.956085,1.000000000,1.000000000,-0.045663964,-0.037933979,-0.045663964,-0.195309818,-0.195309818,-0.197646737
1764763374.966923,1.000000000,1.000000000,-0.045744151,-0.037949875,-0.045744151,-0.195782885,-0.195782885,-0.197304368
1764763374.977888,1.000000000,1.000000000,-0.045770787,-0.037921611,-0.045770787,-0.195752859,-0.195752859,-0.197326422
1764763374.988689,1.000000000,1.000000000,-0.045784615,-0.037834182,-0.045784615,-0.196110263,-0.196110263,-0.197288394
1764763374.999672,1.000000000,1.000000000,-0.045810841,-0.037833568,-0.045810841,-0.196096644,-0.196096644,-0.197197914
1764763375.010473,1.000000000,1.000000000,-0.044719428,-0.037852652,-0.044719428,-0.196226865,-0.196226865,-0.197285652
1764763375.021181,1.000000000,1.000000000,-0.044695199,-0.037905432,-0.044695199,-0.196216553,-0.196216553,-0.197375417
1764763375.032410,1.000000000,1.000000000,-0.044042353,-0.037867937,-0.044042353,-0.197513148,-0.197513148,-0.197369814
1764763375.043193,1.000000000,1.000000000,-0.043989073,-0.037868891,-0.043989073,-0.197566405,-0.197566405,-0.197458029
1764763375.054317,1.000000000,1.000000000,-0.043605663,-0.037945703,-0.043605663,-0.197827682,-0.197827682,-0.197485447
1764763375.065155,1.000000000,1.000000000,-0.043537110,-0.038041573,-0.043537110,-0.197887376,-0.197887376,-0.197516799
1764763375.076230,1.000000000,1.000000000,-0.043516371,-0.038061824,-0.043516371,-0.197872639,-0.197872639,-0.197636604
1764763375.086907,1.000000000,1.000000000,-0.043561623,-0.038049653,-0.043561623,-0.197888419,-0.197888419,-0.197851896
1764763375.097965,1.000000000,1.000000000,-0.043501966,-0.038071621,-0.043501966,-0.197939128,-0.197939128,-0.197987556
1764763375.108669,1.000000000,1.000000000,-0.043441672,-0.038127325,-0.043441672,-0.197990403,-0.197990403,-0.198011041
1764763375.119636,1.000000000,1.000000000,-0.043465123,-0.038147479,-0.043465123,-0.198781818,-0.198781818,-0.198113680
1764763375.130335,1.000000000,1.000000000,-0.043408267,-0.038159914,-0.043408267,-0.198872134,-0.198872134,-0.198240876
1764763375.141471,1.000000000,1.000000000,-0.043632373,-0.038159564,-0.043632373,-0.198412254,-0.198412254,-0.198313832
1764763375.152060,1.000000000,1.000000000,-0.043587841,-0.038171716,-0.043587841,-0.198473692,-0.198473692,-0.198356748
1764763375.163141,1.000000000,1.000000000,-0.044492248,-0.038189620,-0.044492248,-0.198998913,-0.198998913,-0.198465824
1764763375.173821,1.000000000,1.000000000,-0.044490173,-0.038235780,-0.044490173,-0.199089676,-0.199089676,-0.198530316
1764763375.184934,1.000000000,1.000000000,-0.044409499,-0.038152240,-0.044409499,-0.197367057,-0.197367057,-0.198566914
1764763375.195776,1.000000000,1.000000000,-0.044403367,-0.038108859,-0.044403367,-0.197370231,-0.197370231,-0.198648691
1764763375.206719,1.000000000,1.000000000,-0.045114458,-0.038124859,-0.045114458,-0.197153375,-0.197153375,-0.198735237
1764763375.217567,1.000000000,1.000000000,-0.045140896,-0.038155984,-0.045140896,-0.197149277,-0.197149277,-0.198718071
1764763375.228703,1.000000000,1.000000000,-0.044469260,-0.038166590,-0.044469260,-0.192980826,-0.192980826,-0.198676109
1764763375.239702,1.000000000,1.000000000,-0.044464186,-0.038094431,-0.044464186,-0.192768425,-0.192768425,-0.198685646
1764763375.250702,1.000000000,1.000000000,-0.045148585,-0.038062733,-0.045148585,-0.194178566,-0.194178566,-0.198706508
1764763375.261652,1.000000000,1.000000000,-0.045174759,-0.038104255,-0.045174759,-0.194044322,-0.194044322,-0.198435903
1764763375.273100,1.000000000,1.000000000,-0.045351882,-0.038107499,-0.045351882,-0.190892562,-0.190892547,-0.198032379
1764763375.284088,1.000000000,1.000000000,-0.045386259,-0.038097721,-0.045386259,-0.190593660,-0.190593660,-0.197536826
1764763375.295056,1.000000000,1.000000000,-0.045763899,-0.038078189,-0.045763899,-0.194065735,-0.194065735,-0.197262287
1764763375.306163,1.000000000,1.000000000,-0.045812398,-0.038023684,-0.045812398,-0.193964064,-0.193964064,-0.196859121
1764763375.317288,1.000000000,1.000000000,-0.046051588,-0.037954897,-0.046051588,-0.196292460,-0.196292460,-0.196173072
1764763375.328243,1.000000000,1.000000000,-0.046109810,-0.037943691,-0.046109810,-0.196313933,-0.196313933,-0.195942760
1764763375.339710,1.000000000,1.000000000,-0.046238162,-0.037914932,-0.046238162,-0.197571456,-0.197571456,-0.195919633
1764763375.350313,1.000000000,1.000000000,-0.046300646,-0.037862569,-0.046300646,-0.197657526,-0.197657526,-0.195975423
1764763375.360902,1.000000000,1.000000000,-0.046361025,-0.037749406,-0.046361025,-0.197740644,-0.197740644,-0.196167111
1764763375.371930,1.000000000,1.000000000,-0.046291571,-0.037714776,-0.046291571,-0.198931023,-0.198931023,-0.196676135
1764763375.383023,1.000000000,1.000000000,-0.046347659,-0.037753332,-0.046347659,-0.199067935,-0.199067935,-0.196907997
1764763375.394149,1.000000000,1.000000000,-0.045350481,-0.037686747,-0.045350481,-0.199332178,-0.199332178,-0.197199941
1764763375.404983,1.000000000,1.000000000,-0.045361590,-0.037641779,-0.045361590,-0.199478790,-0.199478790,-0.197519302
1764763375.416074,1.000000000,1.000000000,-0.045559641,-0.037681647,-0.045559641,-0.199633554,-0.199633554,-0.197801828
1764763375.427108,1.000000000,1.000000000,-0.045579642,-0.037741628,-0.045579642,-0.199782953,-0.199782953,-0.198129773
1764763375.438067,1.000000000,1.000000000,-0.044126857,-0.037768953,-0.044126857,-0.198755875,-0.198755875,-0.198307037
1764763375.448985,1.000000000,1.000000000,-0.044080593,-0.037725136,-0.044080593,-0.198845938,-0.198845938,-0.198593140
1764763375.459884,1.000000000,1.000000000,-0.043933388,-0.037759531,-0.043933388,-0.198097140,-0.198097140,-0.198751807
1764763375.470798,1.000000000,1.000000000,-0.043882560,-0.037860960,-0.043882560,-0.198144957,-0.198144957,-0.198754787
1764763375.481830,1.000000000,1.000000000,-0.044457238,-0.037883572,-0.044457238,-0.198103070,-0.198103070,-0.198781013
1764763375.492893,1.000000000,1.000000000,-0.044434562,-0.037907239,-0.044434562,-0.198150083,-0.198150083,-0.198759198
1764763375.503762,1.000000000,1.000000000,-0.044466320,-0.037917834,-0.044466320,-0.197493419,-0.197493419,-0.198743582
1764763375.514973,1.000000000,1.000000000,-0.044446249,-0.037852362,-0.044446249,-0.197508410,-0.197508410,-0.198775291
1764763375.526143,1.000000000,1.000000000,-0.044620063,-0.037836690,-0.044620059,-0.196224615,-0.196224615,-0.198762059
1764763375.536997,1.000000000,1.000000000,-0.044608098,-0.037910357,-0.044608098,-0.196171626,-0.196171626,-0.198760509
1764763375.548149,1.000000000,1.000000000,-0.043999784,-0.037934899,-0.043999784,-0.195578039,-0.195578039,-0.198769569
1764763375.559143,1.000000000,1.000000000,-0.043959547,-0.037950765,-0.043959547,-0.195501074,-0.195501074,-0.198604584
1764763375.570138,1.000000000,1.000000000,-0.044140287,-0.037921675,-0.044140287,-0.195234761,-0.195234761,-0.198480964
1764763375.581110,1.000000000,1.000000000,-0.044110347,-0.037938707,-0.044110347,-0.195145130,-0.195145130,-0.198353410
1764763375.592115,1.000000000,1.000000000,-0.044150088,-0.037923004,-0.044150088,-0.195867047,-0.195867047,-0.198253870
1764763375.603093,1.000000000,1.000000000,-0.044123538,-0.037932459,-0.044123538,-0.195817932,-0.195817932,-0.198115349
1764763375.614318,1.000000000,1.000000000,-0.044384044,-0.037957724,-0.044384044,-0.195525989,-0.195525989,-0.198042393
1764763375.625122,1.000000000,1.000000000,-0.044369668,-0.037976149,-0.044369668,-0.195459217,-0.195459217,-0.197981954
1764763375.635617,1.000000000,1.000000000,-0.044355758,-0.037959117,-0.044355758,-0.195394590,-0.195394590,-0.197977185
1764763375.646639,1.000000000,1.000000000,-0.043528706,-0.037988808,-0.043528706,-0.194339320,-0.194339320,-0.197960138
1764763375.657627,1.000000000,1.000000000,-0.043478210,-0.038028650,-0.043478210,-0.194219604,-0.194219604,-0.197901130
1764763375.668760,1.000000000,1.000000000,-0.043949459,-0.038042840,-0.043949459,-0.194544062,-0.194544062,-0.197905779
1764763375.679235,1.000000000,1.000000000,-0.043921739,-0.038041137,-0.043921739,-0.194442123,-0.194442123,-0.197749496
1764763375.690525,1.000000000,1.000000000,-0.044599079,-0.038056321,-0.044599079,-0.195079669,-0.195079669,-0.197605014
1764763375.701352,1.000000000,1.000000000,-0.044603340,-0.038074870,-0.044603340,-0.195011765,-0.195011765,-0.197529793
1764763375.712507,1.000000000,1.000000000,-0.045243893,-0.038089905,-0.045243893,-0.196591079,-0.196591079,-0.197394609
1764763375.723189,1.000000000,1.000000000,-0.045276821,-0.038070194,-0.045276821,-0.196606249,-0.196606249,-0.197332501
1764763375.734323,1.000000000,1.000000000,-0.045198698,-0.038027696,-0.045198698,-0.196826667,-0.196826667,-0.197331905
1764763375.745084,1.000000000,1.000000000,-0.045226339,-0.037999660,-0.045226336,-0.196849108,-0.196849108,-0.197377682
1764763375.756212,1.000000000,1.000000000,-0.045012519,-0.038037837,-0.045012519,-0.198349655,-0.198349655,-0.197489381
1764763375.767150,1.000000000,1.000000000,-0.045029480,-0.038057670,-0.045029480,-0.198448926,-0.198448926,-0.197600007
1764763375.777948,1.000000000,1.000000000,-0.044898663,-0.038046889,-0.044898663,-0.199052304,-0.199052304,-0.197594285
1764763375.788963,1.000000000,1.000000000,-0.044908907,-0.038058292,-0.044908907,-0.199176371,-0.199176371,-0.197819471
1764763375.799908,1.000000000,1.000000000,-0.044841096,-0.038085770,-0.044841096,-0.198283195,-0.198283195,-0.198020458
1764763375.810899,1.000000000,1.000000000,-0.044847492,-0.038093276,-0.044847492,-0.198357016,-0.198357016,-0.198228717
1764763375.821927,1.000000000,1.000000000,-0.043959584,-0.038038362,-0.043959584,-0.197573230,-0.197573230,-0.198459029
1764763375.832935,1.000000000,1.000000000,-0.043925017,-0.038086932,-0.043925017,-0.197603941,-0.197603941,-0.198556304
1764763375.844041,1.000000000,1.000000000,-0.044296905,-0.038104627,-0.044296905,-0.197251514,-0.197251514,-0.198606133
1764763375.854973,1.000000000,1.000000000,-0.044280142,-0.038107172,-0.044280142,-0.197262585,-0.197262585,-0.198577762
1764763375.866106,1.000000000,1.000000000,-0.043702796,-0.038085435,-0.043702796,-0.197074592,-0.197074592,-0.198579550
1764763375.877034,1.000000000,1.000000000,-0.043660752,-0.038090400,-0.043660752,-0.197074622,-0.197074622,-0.198605299
1764763375.887891,1.000000000,1.000000000,-0.043618657,-0.038097441,-0.043618657,-0.197074652,-0.197074652,-0.198601007
1764763375.898945,1.000000000,1.000000000,-0.043946482,-0.038134109,-0.043946482,-0.197902769,-0.197902769,-0.198580861
1764763375.909736,1.000000000,1.000000000,-0.043920048,-0.038163122,-0.043920048,-0.197949857,-0.197949857,-0.198614955
1764763375.920851,1.000000000,1.000000000,-0.044469807,-0.038159609,-0.044469807,-0.196692452,-0.196692452,-0.198613644
1764763375.931571,1.000000000,1.000000000,-0.044469807,-0.038164522,-0.044469073,-0.196676567,-0.196676567,-0.198631406
1764763375.942576,1.000000000,1.000000000,-0.044651106,-0.038180776,-0.044651106,-0.196881309,-0.196881309,-0.198643804
1764763375.953545,1.000000000,1.000000000,-0.044658769,-0.038151357,-0.044658769,-0.196875319,-0.196875319,-0.198577285
1764763375.964701,1.000000000,1.000000000,-0.044059340,-0.038123839,-0.044059340,-0.192741349,-0.192741349,-0.198579073
1764763375.975674,1.000000000,1.000000000,-0.044040252,-0.038167991,-0.044040252,-0.192531735,-0.192531735,-0.198568344
1764763375.987020,1.000000000,1.000000000,-0.044369109,-0.038165379,-0.044369109,-0.194476172,-0.194476172,-0.198586702
1764763375.997936,1.000000000,1.000000000,-0.044365823,-0.038202021,-0.044365823,-0.194369718,-0.194369718,-0.198287368
1764763376.008985,1.000000000,1.000000000,-0.044362627,-0.038192905,-0.044362627,-0.194265068,-0.194265068,-0.197883010
1764763376.019806,1.000000000,1.000000000,-0.044641249,-0.038180109,-0.044641249,-0.196258754,-0.196258754,-0.197528720
1764763376.030456,1.000000000,1.000000000,-0.044649821,-0.038149346,-0.044649821,-0.196251512,-0.196251512,-0.197261930
1764763376.041454,1.000000000,1.000000000,-0.045116231,-0.038116410,-0.045116231,-0.198162988,-0.198162988,-0.197085619
1764763376.051949,1.000000000,1.000000000,-0.045144662,-0.038085099,-0.045144662,-0.198247597,-0.198247597,-0.197166085
1764763376.063100,1.000000000,1.000000000,-0.045373913,-0.038120776,-0.045373913,-0.198467866,-0.198467866,-0.197162390
1764763376.074043,1.000000000,1.000000000,-0.045411978,-0.038107395,-0.045411978,-0.198564351,-0.198564351,-0.197399378
1764763376.085075,1.000000000,1.000000000,-0.045182433,-0.038053732,-0.045182433,-0.199356109,-0.199356109,-0.197686553
1764763376.096191,1.000000000,1.000000000,-0.045208927,-0.038037356,-0.045208927,-0.199487418,-0.199487418,-0.197924018
1764763376.107077,1.000000000,1.000000000,-0.044146832,-0.038027197,-0.044146832,-0.198095024,-0.198095024,-0.198207378
1764763376.118055,1.000000000,1.000000000,-0.044124078,-0.038061317,-0.044124078,-0.198151052,-0.198151052,-0.198394537
1764763376.129556,1.000000000,1.000000000,-0.043357503,-0.038032833,-0.043357503,-0.197045460,-0.197045460,-0.198578119
1764763376.140501,1.000000000,1.000000000,-0.043300249,-0.038056850,-0.043300249,-0.197038159,-0.197038159,-0.198668957
1764763376.151576,1.000000000,1.000000000,-0.043194048,-0.038134050,-0.043194048,-0.196313798,-0.196313798,-0.198641777
1764763376.162474,1.000000000,1.000000000,-0.043135528,-0.038199935,-0.043135528,-0.196266919,-0.196266919,-0.198673368
1764763376.173505,1.000000000,1.000000000,-0.043165792,-0.038216215,-0.043165792,-0.196392372,-0.196392372,-0.198610902
1764763376.184482,1.000000000,1.000000000,-0.043111414,-0.038224611,-0.043111414,-0.196354374,-0.196354374,-0.198499680
1764763376.195184,1.000000000,1.000000000,-0.043057475,-0.038217027,-0.043057475,-0.196316630,-0.196316630,-0.198470950
1764763376.206548,1.000000000,1.000000000,-0.043994825,-0.038235575,-0.043994825,-0.198007196,-0.198007196,-0.198428631
1764763376.217195,1.000000000,1.000000000,-0.043983690,-0.038247000,-0.043983690,-0.198055744,-0.198055744,-0.198397040
1764763376.228169,1.000000000,1.000000000,-0.044791937,-0.038258556,-0.044791937,-0.197506025,-0.197506025,-0.198394656
1764763376.239078,1.000000000,1.000000000,-0.044816323,-0.038253367,-0.044816323,-0.197526798,-0.197526798,-0.198470354
1764763376.250027,1.000000000,1.000000000,-0.044355955,-0.038225193,-0.044355955,-0.196437001,-0.196437001,-0.198474407
1764763376.260891,1.000000000,1.000000000,-0.044359311,-0.038177464,-0.044359311,-0.196402222,-0.196402222,-0.198501229
1764763376.272030,1.000000000,1.000000000,-0.044820715,-0.038149338,-0.044820715,-0.196712255,-0.196712255,-0.198508501
1764763376.283088,1.000000000,1.000000000,-0.044844259,-0.038153302,-0.044844259,-0.196693838,-0.196693838,-0.198444128
1764763376.294081,1.000000000,1.000000000,-0.045158666,-0.038188241,-0.045158666,-0.196865931,-0.196865931,-0.198431730
1764763376.305098,1.000000000,1.000000000,-0.045194890,-0.038168818,-0.045194890,-0.196857318,-0.196857318,-0.198430896
1764763376.316311,1.000000000,1.000000000,-0.045292199,-0.038161062,-0.045292199,-0.198381290,-0.198381290,-0.198431730
1764763376.327154,1.000000000,1.000000000,-0.045331530,-0.038154155,-0.045331530,-0.198452324,-0.198452324,-0.198439717
1764763376.337782,1.000000000,1.000000000,-0.045438275,-0.038136799,-0.045438275,-0.198273674,-0.198273674,-0.198436975
1764763376.349003,1.000000000,1.000000000,-0.045479726,-0.038124155,-0.045479726,-0.198330820,-0.198330820,-0.198492050
1764763376.360072,1.000000000,1.000000000,-0.044631217,-0.038096499,-0.044631217,-0.198084682,-0.198084682,-0.198590994
1764763376.370896,1.000000000,1.000000000,-0.044631217,-0.038125861,-0.044632204,-0.198127463,-0.198127463,-0.198644042
1764763376.381681,1.000000000,1.000000000,-0.044632204,-0.038121231,-0.044633172,-0.198169440,-0.198169440,-0.198695898
1764763376.393080,1.000000000,1.000000000,-0.044021688,-0.038139246,-0.044021688,-0.197980046,-0.197980046,-0.198713422
1764763376.403829,1.000000000,1.000000000,-0.043994866,-0.038162686,-0.043994866,-0.198013544,-0.198013544,-0.198697209
1764763376.414936,1.000000000,1.000000000,-0.043648742,-0.038150206,-0.043648742,-0.197818547,-0.197818547,-0.198723316
1764763376.426084,1.000000000,1.000000000,-0.043608751,-0.038191661,-0.043608751,-0.197840109,-0.197840109,-0.198783994
1764763376.437357,1.000000000,1.000000000,-0.044729371,-0.038212713,-0.044729371,-0.197971374,-0.197971374,-0.198732257
1764763376.448683,1.000000000,1.000000000,-0.044741232,-0.038186502,-0.044741232,-0.198000968,-0.198000968,-0.198751450
1764763376.459820,1.000000000,1.000000000,-0.044180717,-0.038194124,-0.044180717,-0.197785750,-0.197785750,-0.198787689
1764763376.470777,1.000000000,1.000000000,-0.044166561,-0.038171951,-0.044166561,-0.197803289,-0.197803289,-0.198763251
1764763376.481967,1.000000000,1.000000000,-0.044638902,-0.038159147,-0.044638902,-0.198655784,-0.198655784,-0.198803782
1764763376.492821,1.000000000,1.000000000,-0.044647504,-0.038133193,-0.044647504,-0.198718220,-0.198718220,-0.198849320
1764763376.503838,1.000000000,1.000000000,-0.044975657,-0.038168821,-0.044975657,-0.199058190,-0.199058190,-0.198763728
1764763376.515125,1.000000000,1.000000000,-0.044999003,-0.038155176,-0.044999003,-0.199137509,-0.199137509,-0.198855877
1764763376.526185,1.000000000,1.000000000,-0.045149893,-0.038129222,-0.045149893,-0.199076653,-0.199076653,-0.198981524
1764763376.536917,1.000000000,1.000000000,-0.045179609,-0.038131535,-0.045179609,-0.199152038,-0.199152038,-0.198989034
1764763376.547786,1.000000000,1.000000000,-0.045209061,-0.038114209,-0.045209061,-0.199226469,-0.199226469,-0.199071765
1764763376.558870,1.000000000,1.000000000,-0.045240972,-0.038103830,-0.045240972,-0.199046537,-0.199046537,-0.199197650
1764763376.569572,1.000000000,1.000000000,-0.045271698,-0.038101029,-0.045271698,-0.199112639,-0.199112639,-0.199193001
1764763376.580602,1.000000000,1.000000000,-0.044499025,-0.038044855,-0.044499025,-0.197832167,-0.197832167,-0.199272275
1764763376.591640,1.000000000,1.000000000,-0.044493530,-0.038076550,-0.044493530,-0.197831750,-0.197831750,-0.199310899
1764763376.602619,1.000000000,1.000000000,-0.044845600,-0.038110673,-0.044845600,-0.197966263,-0.197966263,-0.199317455
1764763376.613514,1.000000000,1.000000000,-0.044856507,-0.038130194,-0.044856507,-0.197973803,-0.197973803,-0.199234486
1764763376.624425,1.000000000,1.000000000,-0.044735394,-0.038167678,-0.044735394,-0.198267952,-0.198267952,-0.199177146
1764763376.635257,1.000000000,1.000000000,-0.044741515,-0.038140029,-0.044741515,-0.198291764,-0.198291764,-0.199178457
1764763376.646461,1.000000000,1.000000000,-0.044518888,-0.038117148,-0.044518884,-0.196443304,-0.196443304,-0.199136376
1764763376.657057,1.000000000,1.000000000,-0.044514462,-0.038127370,-0.044514462,-0.196377069,-0.196377069,-0.199180484
1764763376.668727,1.000000000,1.000000000,-0.044115577,-0.038131714,-0.044115577,-0.194802269,-0.194802269,-0.199227214
1764763376.679472,1.000000000,1.000000000,-0.044092059,-0.038156155,-0.044092059,-0.194650799,-0.194650799,-0.199101686
1764763376.690508,1.000000000,1.000000000,-0.043877926,-0.038165051,-0.043877926,-0.193958819,-0.193958819,-0.198931932
1764763376.701429,1.000000000,1.000000000,-0.043846324,-0.038159188,-0.043846324,-0.193776876,-0.193776876,-0.198742986
1764763376.712305,1.000000000,1.000000000,-0.043706667,-0.038172491,-0.043706667,-0.193702593,-0.193702593,-0.198384762
1764763376.723336,1.000000000,1.000000000,-0.043670584,-0.038155958,-0.043670584,-0.193519443,-0.193519443,-0.198127031
1764763376.734718,1.000000000,1.000000000,-0.044422496,-0.038165253,-0.044422496,-0.194652095,-0.194652095,-0.197923660
1764763376.745521,1.000000000,1.000000000,-0.044421300,-0.038165059,-0.044421300,-0.194527030,-0.194527030,-0.197531462
1764763376.756354,1.000000000,1.000000000,-0.044135462,-0.038179748,-0.044135462,-0.194588333,-0.194588333,-0.197343946
1764763376.767320,1.000000000,1.000000000,-0.044121791,-0.038162313,-0.044121791,-0.194469050,-0.194469050,-0.197153330
1764763376.778255,1.000000000,1.000000000,-0.044108123,-0.038158938,-0.044108123,-0.194348842,-0.194348842,-0.197077036
1764763376.789443,1.000000000,1.000000000,-0.044579081,-0.038152508,-0.044579081,-0.196716756,-0.196716756,-0.197107792
1764763376.800086,1.000000000,1.000000000,-0.044585843,-0.038192004,-0.044585843,-0.196713641,-0.196713641,-0.197084188
1764763376.811174,1.000000000,1.000000000,-0.045219842,-0.038210910,-0.045219842,-0.197936088,-0.197936088,-0.197090745
1764763376.821690,1.000000000,1.000000000,-0.045253765,-0.038186703,-0.045253765,-0.197995141,-0.197995141,-0.197192192
1764763376.832690,1.000000000,1.000000000,-0.045390956,-0.038148012,-0.045390956,-0.198140830,-0.198140830,-0.197246432
1764763376.843303,1.000000000,1.000000000,-0.045429390,-0.038122468,-0.045429390,-0.198204800,-0.198204800,-0.197419286
1764763376.854239,1.000000000,1.000000000,-0.044719860,-0.038086861,-0.044719860,-0.197568879,-0.197568879,-0.197667837
1764763376.865311,1.000000000,1.000000000,-0.044725668,-0.038078599,-0.044725668,-0.197598308,-0.197598308,-0.197906852
1764763376.876217,1.000000000,1.000000000,-0.044267859,-0.038081251,-0.044267859,-0.197626784,-0.197626784,-0.198080182
1764763376.887104,1.000000000,1.000000000,-0.044252597,-0.038095567,-0.044252597,-0.197655633,-0.197655633,-0.198207736
1764763376.897879,1.000000000,1.000000000,-0.044286128,-0.038139939,-0.044286128,-0.198540032,-0.198540032,-0.198230982
1764763376.908897,1.000000000,1.000000000,-0.044273518,-0.038160890,-0.044273518,-0.198614672,-0.198614672,-0.198266506
1764763376.920056,1.000000000,1.000000000,-0.044185508,-0.038159870,-0.044185508,-0.197940335,-0.197940335,-0.198294520
1764763376.931254,1.000000000,1.000000000,-0.044169579,-0.038151138,-0.044169579,-0.197978646,-0.197978646,-0.198314190
1764763376.941600,1.000000000,1.000000000,-0.043892678,-0.038170572,-0.043892678,-0.196881011,-0.196881011,-0.198342085
1764763376.952748,1.000000000,1.000000000,-0.043865182,-0.038193457,-0.043865182,-0.196858779,-0.196858779,-0.198381543
1764763376.963293,1.000000000,1.000000000,-0.043836791,-0.038195323,-0.043836791,-0.196835756,-0.196835756,-0.198373675
1764763376.974546,1.000000000,1.000000000,-0.044194855,-0.038174786,-0.044194855,-0.197097093,-0.197097093,-0.198349118
1764763376.985280,1.000000000,1.000000000,-0.044869136,-0.038149517,-0.044869136,-0.197577745,-0.197577745,-0.198389173
1764763376.996346,1.000000000,1.000000000,-0.044889495,-0.038160853,-0.044889495,-0.197603121,-0.197603121,-0.198275447
1764763377.007617,1.000000000,1.000000000,-0.045320943,-0.038169362,-0.045320943,-0.197781891,-0.197781891,-0.198277116
1764763377.018592,1.000000000,1.000000000,-0.045362394,-0.038109433,-0.045362394,-0.197822213,-0.197822213,-0.198321342
1764763377.029534,1.000000000,1.000000000,-0.045929283,-0.038088277,-0.045929283,-0.197810799,-0.197810799,-0.198248744
1764763377.040413,1.000000000,1.000000000,-0.045994751,-0.038087651,-0.045994751,-0.197851241,-0.197851241,-0.198366523
1764763377.051227,1.000000000,1.000000000,-0.046058562,-0.038082570,-0.046058562,-0.197890550,-0.197890550,-0.198453665
1764763377.062207,1.000000000,1.000000000,-0.046360027,-0.038068637,-0.046360027,-0.197740048,-0.197740048,-0.198404074
1764763377.073113,1.000000000,1.000000000,-0.046435196,-0.038010955,-0.046435196,-0.197773054,-0.197773054,-0.198482156
1764763377.083981,1.000000000,1.000000000,-0.045342747,-0.037955299,-0.045342747,-0.196581155,-0.196581155,-0.198464751
1764763377.094932,1.000000000,1.000000000,-0.045365255,-0.037913211,-0.045365255,-0.196553603,-0.196553603,-0.198430657
1764763377.106235,1.000000000,1.000000000,-0.044623066,-0.037901983,-0.044623066,-0.195878282,-0.195878282,-0.198519588
1764763377.117290,1.000000000,1.000000000,-0.044611543,-0.037932158,-0.044611540,-0.195816502,-0.195816502,-0.198454857
1764763377.128059,1.000000000,1.000000000,-0.045388788,-0.037932489,-0.045388788,-0.195785984,-0.195785984,-0.198369026
1764763377.138914,1.000000000,1.000000000,-0.045411866,-0.037946768,-0.045411866,-0.195728004,-0.195728004,-0.198330998
1764763377.150018,1.000000000,1.000000000,-0.045459479,-0.037974708,-0.045459479,-0.196503878,-0.196503878,-0.198221564
1764763377.160885,1.000000000,1.000000000,-0.045484565,-0.037923019,-0.045484565,-0.196486220,-0.196486220,-0.198071599
1764763377.172393,1.000000000,1.000000000,-0.045096178,-0.037854183,-0.045096174,-0.196957216,-0.196957216,-0.198081017
1764763377.183386,1.000000000,1.000000000,-0.045102965,-0.037881926,-0.045102965,-0.196964681,-0.196964681,-0.198003531
1764763377.194116,1.000000000,1.000000000,-0.044432074,-0.037894674,-0.044432074,-0.196306169,-0.196306169,-0.198091388
1764763377.205013,1.000000000,1.000000000,-0.044407442,-0.037933998,-0.044407442,-0.196277067,-0.196277067,-0.198109150
1764763377.215977,1.000000000,1.000000000,-0.044000674,-0.037990708,-0.044000674,-0.195817202,-0.195817202,-0.198145390
1764763377.226938,1.000000000,1.000000000,-0.043957513,-0.038009312,-0.043957513,-0.195762426,-0.195762426,-0.198185921
1764763377.238339,1.000000000,1.000000000,-0.043915026,-0.038015258,-0.043915026,-0.195708483,-0.195708483,-0.198108792
1764763377.249216,1.000000000,1.000000000,-0.043927781,-0.037998274,-0.043927781,-0.196113184,-0.196113184,-0.198044062
1764763377.260108,1.000000000,1.000000000,-0.043886863,-0.037992470,-0.043886863,-0.196074769,-0.196074769,-0.198062897
1764763377.271007,1.000000000,1.000000000,-0.044187900,-0.038051438,-0.044187900,-0.197268158,-0.197268158,-0.197971702
1764763377.281936,1.000000000,1.000000000,-0.044163417,-0.038020335,-0.044163417,-0.197289214,-0.197289214,-0.197937131
1764763377.292915,1.000000000,1.000000000,-0.044954065,-0.038015533,-0.044954065,-0.198085815,-0.198085815,-0.197931767
1764763377.304016,1.000000000,1.000000000,-0.044966351,-0.038027313,-0.044966351,-0.198146522,-0.198146522,-0.197953582
1764763377.315312,1.000000000,1.000000000,-0.044800144,-0.037979465,-0.044800144,-0.197680354,-0.197680354,-0.198092818
1764763377.325999,1.000000000,1.000000000,-0.044804636,-0.037960816,-0.044804636,-0.197713360,-0.197713360,-0.198217154
1764763377.337038,1.000000000,1.000000000,-0.044384181,-0.037925854,-0.044384181,-0.196340337,-0.196340337,-0.198266864
1764763377.348230,1.000000000,1.000000000,-0.044368606,-0.037917878,-0.044368606,-0.196296528,-0.196296528,-0.198356390
1764763377.359385,1.000000000,1.000000000,-0.045128912,-0.037922714,-0.045128912,-0.187778652,-0.187778652,-0.198326230
1764763377.370209,1.000000000,1.000000000,-0.045159727,-0.037969764,-0.045159724,-0.187256992,-0.187256992,-0.198270559
1764763377.381362,1.000000000,1.000000000,-0.044849727,-0.037962779,-0.044849727,-0.191447094,-0.191447094,-0.198263764
1764763377.392358,1.000000000,1.000000000,-0.044862896,-0.037970409,-0.044862892,-0.191160247,-0.191160247,-0.197721362
