__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/roll,/pnp_solver/targets/targets[0]/yaw,/pnp_solver/targets/targets[0]/yaw_self
1752816948.032528,707475728.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,707475728.000000000,1752816947.000000000,-0.111084845,0.993491273,0.030947874,-0.110871778,0.000000000,0.031140555,-0.016940199
1752816948.032557,718755831.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,718755831.000000000,1752816947.000000000,-0.111099411,0.993489651,0.030948079,-0.110886257,0.000000000,0.031140811,-0.016940199
1752816948.032567,740861105.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,740861105.000000000,1752816947.000000000,-0.111132072,0.993486019,0.030948317,-0.110918721,0.000000000,0.031141165,-0.016940199
1752816948.032585,751955470.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,751955470.000000000,1752816947.000000000,-0.111150026,0.993484036,0.030948006,-0.110936567,0.000000000,0.031140914,-0.016940199
1752816948.032593,763030448.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,763030448.000000000,1752816947.000000000,-0.111167176,0.993482160,0.030947140,-0.110953614,0.000000000,0.031140103,-0.016940199
1752816948.032602,774130460.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,774130460.000000000,1752816947.000000000,-0.111167176,0.993482160,0.030947140,-0.110953614,0.000000000,0.031140103,-0.016940199
1752816948.032610,818559790.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,818559790.000000000,1752816947.000000000,-0.111141207,0.993485008,0.030948233,-0.110927801,0.000000000,0.031141112,-0.016940199
1752816948.032619,829664081.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,829664081.000000000,1752816947.000000000,-0.111166653,0.993482188,0.030948083,-0.110953094,0.000000000,0.031141049,-0.016940199
1752816948.032642,841030748.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,841030748.000000000,1752816947.000000000,-0.111166653,0.993482188,0.030948083,-0.110953094,0.000000000,0.031141049,-0.016940199
1752816948.032651,863015109.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,863015109.000000000,1752816947.000000000,-0.111179463,0.993480760,0.030948286,-0.110965826,0.000000000,0.031141298,-0.016940199
1752816948.032659,874327966.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,874327966.000000000,1752816947.000000000,-0.111157427,0.993482739,0.030963286,-0.110943923,0.000000000,0.031156321,-0.016940199
1752816948.032689,885409386.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,885409386.000000000,1752816947.000000000,-0.111157427,0.993482739,0.030963286,-0.110943923,0.000000000,0.031156321,-0.016940199
1752816948.032697,896434221.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,896434221.000000000,1752816947.000000000,-0.111151774,0.993483069,0.030972807,-0.110938304,0.000000000,0.031165884,-0.016940199
1752816948.032705,918783101.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,918783101.000000000,1752816947.000000000,-0.111131862,0.993484937,0.030983785,-0.110918512,0.000000000,0.031176865,-0.016940199
1752816948.032736,952088130.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,952088130.000000000,1752816947.000000000,-0.111129274,0.993484937,0.030992994,-0.110915940,0.000000000,0.031186125,-0.016940199
1752816948.032746,963069780.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,963069780.000000000,1752816947.000000000,-0.111168086,0.993480653,0.030992218,-0.110954518,0.000000000,0.031185479,-0.016940199
1752816948.032754,974378194.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,974378194.000000000,1752816947.000000000,-0.111150249,0.993482641,0.030991969,-0.110936789,0.000000000,0.031185167,-0.016940199
1752816948.033656,985558151.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,985558151.000000000,1752816947.000000000,-0.111153145,0.993482321,0.030991917,-0.110939666,0.000000000,0.031185124,-0.016940199
1752816948.043811,996658256.000000000,1752816947.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,996658256.000000000,1752816947.000000000,-0.111153145,0.993482321,0.030991917,-0.110939666,0.000000000,0.031185124,-0.016940199
1752816948.054869,7683738.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,7683738.000000000,1752816948.000000000,-0.111153520,0.993481929,0.031003171,-0.110940039,0.000000000,0.031196453,-0.016940199
1752816948.064114,18763332.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,18763332.000000000,1752816948.000000000,-0.111170088,0.993480721,0.030982918,-0.110956507,0.000000000,0.031176126,-0.016940199
1752816948.073479,29930611.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,29930611.000000000,1752816948.000000000,-0.111170088,0.993480721,0.030982918,-0.110956507,0.000000000,0.031176126,-0.016940199
1752816948.082756,40940831.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,40940831.000000000,1752816948.000000000,-0.111187291,0.993478813,0.030982852,-0.110973607,0.000000000,0.031176119,-0.016940199
1752816948.089865,52202255.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,52202255.000000000,1752816948.000000000,-0.111178301,0.993480160,0.030971661,-0.110964671,0.000000000,0.031164823,-0.016940199
1752816948.105949,74255084.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,74255084.000000000,1752816948.000000000,-0.111176714,0.993480324,0.030972057,-0.110963094,0.000000000,0.031165216,-0.016940199
1752816948.119247,85332715.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,85332715.000000000,1752816948.000000000,-0.111223536,0.993474786,0.030982930,-0.111009633,0.000000000,0.031176324,-0.016940199
1752816948.126212,96515030.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,96515030.000000000,1752816948.000000000,-0.111223536,0.993474786,0.030982930,-0.111009633,0.000000000,0.031176324,-0.016940199
1752816948.139432,107643929.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,107643929.000000000,1752816948.000000000,-0.111159156,0.993481904,0.030983914,-0.110945641,0.000000000,0.031177090,-0.016940199
1752816948.157256,129870611.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,129870611.000000000,1752816948.000000000,-0.111185935,0.993478937,0.030983735,-0.110972259,0.000000000,0.031177003,-0.016940199
1752816948.173567,140966543.000000000,1752816948.000000000,539.102172852,288.300933838,0.000000000,774.090270996,288.308044434,0.000000000,774.424743652,460.328582764,0.000000000,538.965637207,460.070953369,0.000000000,1.000139279,140966543.000000000,1752816948.000000000,-0.111185935,0.993478937,0.030983735,-0.110972259,0.000000000,0.031177003,-0.016940199
