__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/roll,/pnp_solver/targets/targets[0]/yaw,/pnp_solver/targets/targets[0]/yaw_self
1752815233.548425,521398598.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,521398598.000000000,1752815233.000000000,-0.252167190,0.466873552,-0.011400112,-0.120326616,0.000000000,-0.024413136,0.028480579
1752815233.563657,532473793.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,532473793.000000000,1752815233.000000000,-0.252164924,0.466873830,-0.011399904,-0.120325558,0.000000000,-0.024412675,0.028480579
1752815233.575188,543593461.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,543593461.000000000,1752815233.000000000,-0.252164924,0.466873830,-0.011399904,-0.120325558,0.000000000,-0.024412675,0.028480579
1752815233.589923,554690208.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,554690208.000000000,1752815233.000000000,-0.252170420,0.466873150,-0.011400657,-0.120328125,0.000000000,-0.024414322,0.028480579
1752815233.598865,565850857.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,565850857.000000000,1752815233.000000000,-0.252189224,0.466870896,-0.011400266,-0.120336907,0.000000000,-0.024413603,0.028480579
1752815233.611429,576960774.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,576960774.000000000,1752815233.000000000,-0.252189224,0.466870896,-0.011400266,-0.120336907,0.000000000,-0.024413603,0.028480579
1752815233.619289,588067587.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,588067587.000000000,1752815233.000000000,-0.252198950,0.466869752,-0.011399177,-0.120341449,0.000000000,-0.024411332,0.028480579
1752815233.646117,621413846.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,621413846.000000000,1752815233.000000000,-0.252235666,0.466865367,-0.011397720,-0.120358595,0.000000000,-0.024408442,0.028480579
1752815233.661118,632512790.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,632512790.000000000,1752815233.000000000,-0.252239468,0.466864906,-0.011397880,-0.120360371,0.000000000,-0.024408809,0.028480579
1752815233.677274,643780187.000000000,1752815233.000000000,432.947204590,415.198364258,0.000000000,922.327026367,415.739044189,0.000000000,924.782226563,801.915649414,0.000000000,431.733459473,800.670349121,0.000000000,0.482266739,643780187.000000000,1752815233.000000000,-0.252239468,0.466864906,-0.011397880,-0.120360371,0.000000000,-0.024408809,0.028480579
