__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/roll,/pnp_solver/targets/targets[0]/yaw,/pnp_solver/targets/targets[0]/yaw_self
1752816557.082001,54145002.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,54145002.000000000,1752816557.000000000,-0.119167445,0.933466437,0.009323104,-0.111773956,0.000000000,0.009987283,0.011800973
1752816557.107845,76240272.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,76240272.000000000,1752816557.000000000,-0.119183455,0.933464653,0.009322622,-0.111788902,0.000000000,0.009986786,0.011800973
1752816557.119168,87343478.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,87343478.000000000,1752816557.000000000,-0.119192201,0.933463670,0.009323113,-0.111797067,0.000000000,0.009987323,0.011800973
1752816557.133051,98490487.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,98490487.000000000,1752816557.000000000,-0.119192201,0.933463670,0.009323113,-0.111797067,0.000000000,0.009987323,0.011800973
1752816557.149952,120833032.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,120833032.000000000,1752816557.000000000,-0.119175712,0.933465310,0.009343472,-0.111781674,0.000000000,0.010009113,0.011800973
1752816557.162092,131771357.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,131771357.000000000,1752816557.000000000,-0.119175712,0.933465310,0.009343472,-0.111781674,0.000000000,0.010009113,0.011800973
1752816557.175070,142888698.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,142888698.000000000,1752816557.000000000,-0.119179974,0.933464830,0.009343835,-0.111785652,0.000000000,0.010009507,0.011800973
1752816557.190612,165146106.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,165146106.000000000,1752816557.000000000,-0.119221273,0.933460314,0.009333670,-0.111824205,0.000000000,0.009998667,0.011800973
1752816557.204626,176257415.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,176257415.000000000,1752816557.000000000,-0.119221273,0.933460314,0.009333670,-0.111824205,0.000000000,0.009998667,0.011800973
1752816557.217452,187318295.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,187318295.000000000,1752816557.000000000,-0.119248547,0.933457268,0.009333162,-0.111849666,0.000000000,0.009998156,0.011800973
1752816557.233432,198524880.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,198524880.000000000,1752816557.000000000,-0.119219081,0.933460561,0.009333456,-0.111822159,0.000000000,0.009998435,0.011800973
1752816557.242690,209536024.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,209536024.000000000,1752816557.000000000,-0.119219081,0.933460561,0.009333456,-0.111822159,0.000000000,0.009998435,0.011800973
1752816557.252512,220688390.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,220688390.000000000,1752816557.000000000,-0.119231907,0.933459033,0.009342798,-0.111834132,0.000000000,0.010008459,0.011800973
1752816557.273422,242911435.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,242911435.000000000,1752816557.000000000,-0.119242218,0.933457874,0.009343408,-0.111843757,0.000000000,0.010009124,0.011800973
1752816557.285357,254105937.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,254105937.000000000,1752816557.000000000,-0.119236319,0.933458534,0.009343360,-0.111838250,0.000000000,0.010009066,0.011800973
1752816557.299481,265098048.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,265098048.000000000,1752816557.000000000,-0.119237758,0.933458470,0.009333639,-0.111839594,0.000000000,0.009998654,0.011800973
1752816557.308741,276313794.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,276313794.000000000,1752816557.000000000,-0.119238316,0.933458292,0.009345180,-0.111840115,0.000000000,0.010011018,0.011800973
1752816557.320491,287345585.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,287345585.000000000,1752816557.000000000,-0.119238316,0.933458292,0.009345180,-0.111840115,0.000000000,0.010011018,0.011800973
1752816557.334023,298487610.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,298487610.000000000,1752816557.000000000,-0.119216285,0.933460754,0.009345362,-0.111819549,0.000000000,0.010011186,0.011800973
1752816557.341642,309616133.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,309616133.000000000,1752816557.000000000,-0.119226761,0.933459582,0.009345486,-0.111829328,0.000000000,0.010011333,0.011800973
1752816557.360785,331881797.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,331881797.000000000,1752816557.000000000,-0.119193197,0.933463532,0.009325757,-0.111797996,0.000000000,0.009990156,0.011800973
1752816557.375683,343089428.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,343089428.000000000,1752816557.000000000,-0.119151471,0.933468186,0.009326830,-0.111759044,0.000000000,0.009991256,0.011800973
1752816557.389590,354082768.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,354082768.000000000,1752816557.000000000,-0.119151471,0.933468186,0.009326830,-0.111759044,0.000000000,0.009991256,0.011800973
1752816557.399850,365302514.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,365302514.000000000,1752816557.000000000,-0.119147991,0.933468572,0.009327049,-0.111755796,0.000000000,0.009991487,0.011800973
1752816557.411058,376260817.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,376260817.000000000,1752816557.000000000,-0.119124632,0.933470982,0.009347155,-0.111733989,0.000000000,0.010012997,0.011800973
1752816557.420312,387354842.000000000,1752816557.000000000,552.078796387,298.255920410,0.000000000,802.194335938,298.316162109,0.000000000,802.657348633,481.517456055,0.000000000,551.958129883,481.115478516,0.000000000,0.940182484,387354842.000000000,1752816557.000000000,-0.119124632,0.933470982,0.009347155,-0.111733989,0.000000000,0.010012997,0.011800973
