__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/roll,/pnp_solver/targets/targets[0]/yaw,/pnp_solver/targets/targets[0]/yaw_self
1752816319.776321,739501477.000000000,1752816319.000000000,513.119995117,305.259979248,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,512.851745605,523.350158691,0.000000000,0.818004537,739501477.000000000,1752816319.000000000,-0.133537867,0.810631721,0.011977078,-0.108909991,0.000000000,0.014773918,0.002690369
1752816319.804135,772756643.000000000,1752816319.000000000,513.119995117,305.259979248,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,512.851745605,523.350158691,0.000000000,0.818004537,772756643.000000000,1752816319.000000000,-0.133549525,0.810630449,0.011977162,-0.108919442,0.000000000,0.014774045,0.002690369
1752816319.814981,783827023.000000000,1752816319.000000000,533.097839355,305.243957520,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,532.891113281,523.322265625,0.000000000,0.879515390,783827023.000000000,1752816319.000000000,-0.133828312,0.871614453,0.007802275,-0.117352799,0.000000000,0.008951282,0.003818840
1752816319.830068,794926830.000000000,1752816319.000000000,533.097839355,305.243957520,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,532.891113281,523.322265625,0.000000000,0.879515390,794926830.000000000,1752816319.000000000,-0.133824804,0.871614869,0.007801797,-0.117349742,0.000000000,0.008950729,0.003818840
1752816319.841562,806448906.000000000,1752816319.000000000,513.119995117,305.259979248,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,512.851745605,523.350158691,0.000000000,0.818004537,806448906.000000000,1752816319.000000000,-0.133523659,0.810633565,0.011956953,-0.108898472,0.000000000,0.014749063,0.002690369
1752816319.850305,817233417.000000000,1752816319.000000000,533.097839355,305.243957520,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,532.891113281,523.322265625,0.000000000,0.879515390,817233417.000000000,1752816319.000000000,-0.133802355,0.871617693,0.007780541,-0.117330174,0.000000000,0.008926316,0.003818840
1752816319.873013,839399714.000000000,1752816319.000000000,533.097839355,305.243957520,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,532.891113281,523.322265625,0.000000000,0.879515390,839399714.000000000,1752816319.000000000,-0.133794248,0.871618729,0.007771028,-0.117323107,0.000000000,0.008915391,0.003818840
1752816319.886826,850668556.000000000,1752816319.000000000,533.097839355,305.243957520,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,532.891113281,523.322265625,0.000000000,0.879515390,850668556.000000000,1752816319.000000000,-0.133793755,0.871618866,0.007762109,-0.117322677,0.000000000,0.008905158,0.003818840
1752816319.900029,861623397.000000000,1752816319.000000000,537.093078613,305.241088867,0.000000000,816.262390137,305.323516846,0.000000000,816.933776855,523.845642090,0.000000000,536.898681641,523.317687988,0.000000000,0.841895994,861623397.000000000,1752816319.000000000,-0.133063979,0.834447748,0.002655144,-0.111695507,0.000000000,0.003181906,0.003818840
1752816319.911936,883870142.000000000,1752816319.000000000,533.097839355,305.243957520,0.000000000,800.195861816,305.300262451,0.000000000,800.816589355,523.773315430,0.000000000,532.891113281,523.322265625,0.000000000,0.879515390,883870142.000000000,1752816319.000000000,-0.133780969,0.871620362,0.007762574,-0.117311533,0.000000000,0.008905676,0.003818840
