__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/roll,/pnp_solver/targets/targets[0]/yaw,/pnp_solver/targets/targets[0]/yaw_self
1752814864.894314,793584985.000000000,1752814864.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,793584985.000000000,1752814864.000000000,-0.291972158,0.407214500,-0.020661090,-0.122550574,0.000000000,-0.050694137,-0.037911545
1752814864.909930,815950482.000000000,1752814864.000000000,465.920318604,447.159545898,0.000000000,1049.830932617,448.634887695,0.000000000,1053.996093750,964.262756348,0.000000000,464.809295654,961.697753906,0.000000000,0.409335343,815950482.000000000,1752814864.000000000,-0.300997007,0.390422416,-0.019920727,-0.121356100,0.000000000,-0.050979312,-0.037186567
1752814864.925589,838594781.000000000,1752814864.000000000,477.934692383,447.135284424,0.000000000,1038.710327148,448.560821533,0.000000000,1042.773559570,964.123046875,0.000000000,476.945190430,961.690856934,0.000000000,0.425917834,838594781.000000000,1752814864.000000000,-0.297885259,0.406617538,-0.020976143,-0.125005988,0.000000000,-0.051541222,-0.038082128
1752814864.940883,849423621.000000000,1752814864.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,849423621.000000000,1752814864.000000000,-0.291979381,0.407214228,-0.020648971,-0.122553519,0.000000000,-0.050664488,-0.037911545
1752814864.957588,860381605.000000000,1752814864.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,860381605.000000000,1752814864.000000000,-0.291993047,0.407212660,-0.020646827,-0.122559091,0.000000000,-0.050659431,-0.037911545
1752814864.973014,882617075.000000000,1752814864.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,882617075.000000000,1752814864.000000000,-0.292012561,0.407210190,-0.020648301,-0.122567048,0.000000000,-0.050663349,-0.037911545
1752814864.992239,893889653.000000000,1752814864.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,893889653.000000000,1752814864.000000000,-0.292013560,0.407210178,-0.020646125,-0.122567455,0.000000000,-0.050658018,-0.037911545
1752814865.008505,905106677.000000000,1752814864.000000000,477.934692383,447.135284424,0.000000000,1038.710327148,448.560821533,0.000000000,1042.773559570,964.123046875,0.000000000,476.945190430,961.690856934,0.000000000,0.425917834,905106677.000000000,1752814864.000000000,-0.297938384,0.406611143,-0.020971193,-0.125027618,0.000000000,-0.051529891,-0.038082128
1752814865.024926,916139810.000000000,1752814864.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,916139810.000000000,1752814864.000000000,-0.292013836,0.407210245,-0.020644138,-0.122567567,0.000000000,-0.050653145,-0.037911545
1752814865.042516,938216313.000000000,1752814864.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,938216313.000000000,1752814864.000000000,-0.292031047,0.407208479,-0.020637294,-0.122574585,0.000000000,-0.050636599,-0.037911545
1752814865.059898,960579568.000000000,1752814864.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,960579568.000000000,1752814864.000000000,-0.292012135,0.407210729,-0.020638695,-0.122566874,0.000000000,-0.050639751,-0.037911545
1752814865.077087,971859304.000000000,1752814864.000000000,465.932861328,441.149932861,0.000000000,1049.790405273,442.595184326,0.000000000,1053.702636719,939.431213379,0.000000000,464.827087402,937.020751953,0.000000000,0.409006161,971859304.000000000,1752814864.000000000,-0.294258789,0.390930379,-0.019653962,-0.118623721,0.000000000,-0.050232546,-0.036897888
1752814865.094721,993605600.000000000,1752814864.000000000,465.932861328,441.149932861,0.000000000,1049.790405273,442.595184326,0.000000000,1053.702636719,939.431213379,0.000000000,464.827087402,937.020751953,0.000000000,0.409006161,993605600.000000000,1752814864.000000000,-0.294274853,0.390928448,-0.019654421,-0.118630009,0.000000000,-0.050233966,-0.036897888
1752814865.116379,4749098.000000000,1752814865.000000000,477.934692383,447.135284424,0.000000000,1038.710327148,448.560821533,0.000000000,1042.773559570,964.123046875,0.000000000,476.945190430,961.690856934,0.000000000,0.425917834,4749098.000000000,1752814865.000000000,-0.297933325,0.406612313,-0.020960781,-0.125025558,0.000000000,-0.051504204,-0.038082128
1752814865.129745,16040774.000000000,1752814865.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,16040774.000000000,1752814865.000000000,-0.292008716,0.407211392,-0.020633892,-0.122565480,0.000000000,-0.050627904,-0.037911545
1752814865.149988,38019710.000000000,1752814865.000000000,477.946105957,441.126129150,0.000000000,1038.670654297,442.521759033,0.000000000,1042.498046875,939.308471680,0.000000000,476.958587646,937.011962891,0.000000000,0.425759144,38019710.000000000,1752814865.000000000,-0.292036600,0.407207888,-0.020635519,-0.122576849,0.000000000,-0.050632324,-0.037911545
