__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/roll,/pnp_solver/targets/targets[0]/yaw,/pnp_solver/targets/targets[0]/yaw_self
1752815696.018274,982464894.000000000,1752815695.000000000,453.097503662,347.216278076,0.000000000,822.369018555,347.292602539,0.000000000,823.508789063,624.965820313,0.000000000,452.404632568,624.425354004,0.000000000,0.635379728,982464894.000000000,1752815695.000000000,-0.182186188,0.624835126,0.005838264,-0.115117782,0.000000000,0.009343416,0.031332922
1752815696.026416,993609019.000000000,1752815695.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,993609019.000000000,1752815695.000000000,-0.182585419,0.624808465,0.005823371,-0.115370784,0.000000000,0.009319980,0.030473447
1752815696.040440,4747081.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,4747081.000000000,1752815696.000000000,-0.182610750,0.624805546,0.005822989,-0.115386612,0.000000000,0.009319412,0.030473447
1752815696.048798,16046925.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,16046925.000000000,1752815696.000000000,-0.182610750,0.624805546,0.005822989,-0.115386612,0.000000000,0.009319412,0.030473447
1752815696.060821,27007785.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,27007785.000000000,1752815696.000000000,-0.182604249,0.624806293,0.005823241,-0.115382549,0.000000000,0.009319805,0.030473447
1752815696.081690,49240195.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,49240195.000000000,1752815696.000000000,-0.182598642,0.624806942,0.005823099,-0.115379046,0.000000000,0.009319568,0.030473447
1752815696.101253,60540273.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,60540273.000000000,1752815696.000000000,-0.182575914,0.624809581,0.005821251,-0.115364845,0.000000000,0.009316571,0.030473447
1752815696.113966,71430636.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,71430636.000000000,1752815696.000000000,-0.182579232,0.624809200,0.005821105,-0.115366918,0.000000000,0.009316342,0.030473447
1752815696.127618,82681200.000000000,1752815696.000000000,453.097503662,347.216278076,0.000000000,822.369018555,347.292602539,0.000000000,823.508789063,624.965820313,0.000000000,452.404632568,624.425354004,0.000000000,0.635379728,82681200.000000000,1752815696.000000000,-0.182217991,0.624831479,0.005836690,-0.115137654,0.000000000,0.009340952,0.031332922
1752815696.136278,93613638.000000000,1752815696.000000000,453.097503662,347.216278076,0.000000000,822.369018555,347.292602539,0.000000000,823.508789063,624.965820313,0.000000000,452.404632568,624.425354004,0.000000000,0.635379728,93613638.000000000,1752815696.000000000,-0.182217991,0.624831479,0.005836690,-0.115137654,0.000000000,0.009340952,0.031332922
1752815696.145550,104707928.000000000,1752815696.000000000,453.097503662,347.216278076,0.000000000,822.369018555,347.292602539,0.000000000,823.508789063,624.965820313,0.000000000,452.404632568,624.425354004,0.000000000,0.635379728,104707928.000000000,1752815696.000000000,-0.182220639,0.624831181,0.005835898,-0.115139309,0.000000000,0.009339687,0.031332922
1752815696.154514,116082809.000000000,1752815696.000000000,453.097503662,347.216278076,0.000000000,822.369018555,347.292602539,0.000000000,823.508789063,624.965820313,0.000000000,452.404632568,624.425354004,0.000000000,0.635379728,116082809.000000000,1752815696.000000000,-0.182206321,0.624832965,0.005821395,-0.115130362,0.000000000,0.009316452,0.031332922
1752815696.167190,127055633.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,127055633.000000000,1752815696.000000000,-0.182599226,0.624807031,0.005806287,-0.115379411,0.000000000,0.009292661,0.030473447
1752815696.176296,138045177.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,138045177.000000000,1752815696.000000000,-0.182601908,0.624806667,0.005812176,-0.115381087,0.000000000,0.009302090,0.030473447
1752815696.186007,149335004.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,149335004.000000000,1752815696.000000000,-0.182623553,0.624804118,0.005817609,-0.115394612,0.000000000,0.009310824,0.030473447
1752815696.194484,160471326.000000000,1752815696.000000000,453.097503662,347.216278076,0.000000000,822.369018555,347.292602539,0.000000000,823.508789063,624.965820313,0.000000000,452.404632568,624.425354004,0.000000000,0.635379728,160471326.000000000,1752815696.000000000,-0.182230649,0.624830058,0.005832728,-0.115145564,0.000000000,0.009334632,0.031332922
1752815696.206547,171589384.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,171589384.000000000,1752815696.000000000,-0.182640494,0.624802159,0.005818022,-0.115405197,0.000000000,0.009311513,0.030473447
1752815696.215560,183028836.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,183028836.000000000,1752815696.000000000,-0.182607194,0.624805996,0.005818642,-0.115384390,0.000000000,0.009312449,0.030473447
1752815696.228647,193831760.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,193831760.000000000,1752815696.000000000,-0.182595628,0.624807335,0.005818253,-0.115377163,0.000000000,0.009311806,0.030473447
1752815696.237803,204777913.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,204777913.000000000,1752815696.000000000,-0.182595628,0.624807335,0.005818253,-0.115377163,0.000000000,0.009311806,0.030473447
1752815696.251981,216123136.000000000,1752815696.000000000,453.089385986,352.206329346,0.000000000,822.380004883,352.291320801,0.000000000,823.485900879,620.909790039,0.000000000,452.417175293,620.374511719,0.000000000,0.635399263,216123136.000000000,1752815696.000000000,-0.182609467,0.624805736,0.005818424,-0.115385810,0.000000000,0.009312104,0.030473447
