__time,/pnp_solver/targets/header/stamp/nanosec,/pnp_solver/targets/header/stamp/sec,/pnp_solver/targets/targets[0]/corners[0]/x,/pnp_solver/targets/targets[0]/corners[0]/y,/pnp_solver/targets/targets[0]/corners[0]/z,/pnp_solver/targets/targets[0]/corners[1]/x,/pnp_solver/targets/targets[0]/corners[1]/y,/pnp_solver/targets/targets[0]/corners[1]/z,/pnp_solver/targets/targets[0]/corners[2]/x,/pnp_solver/targets/targets[0]/corners[2]/y,/pnp_solver/targets/targets[0]/corners[2]/z,/pnp_solver/targets/targets[0]/corners[3]/x,/pnp_solver/targets/targets[0]/corners[3]/y,/pnp_solver/targets/targets[0]/corners[3]/z,/pnp_solver/targets/targets[0]/distance,/pnp_solver/targets/targets[0]/header/stamp/nanosec,/pnp_solver/targets/targets[0]/header/stamp/sec,/pnp_solver/targets/targets[0]/pitch,/pnp_solver/targets/targets[0]/position/x,/pnp_solver/targets/targets[0]/position/y,/pnp_solver/targets/targets[0]/position/z,/pnp_solver/targets/targets[0]/roll,/pnp_solver/targets/targets[0]/yaw,/pnp_solver/targets/targets[0]/yaw_self
1752814586.873137,609111044.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,609111044.000000000,1752814586.000000000,-0.354972317,0.318467540,-0.028055595,-0.118504713,0.000000000,-0.087868776,-0.039682983
1752814586.901333,642419298.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,642419298.000000000,1752814586.000000000,-0.354925935,0.318473669,-0.028048661,-0.118489884,0.000000000,-0.087845488,-0.039682983
1752814586.918827,675920425.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,675920425.000000000,1752814586.000000000,-0.354952059,0.318469325,-0.028062696,-0.118498236,0.000000000,-0.087890411,-0.039682983
1752814586.945353,698317116.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,698317116.000000000,1752814586.000000000,-0.354938729,0.318470440,-0.028068038,-0.118493974,0.000000000,-0.087906751,-0.039682983
1752814586.968394,709382198.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,709382198.000000000,1752814586.000000000,-0.354938729,0.318470440,-0.028068038,-0.118493974,0.000000000,-0.087906751,-0.039682983
1752814586.983072,720595286.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,720595286.000000000,1752814586.000000000,-0.354929180,0.318471648,-0.028067220,-0.118490922,0.000000000,-0.087903870,-0.039682983
1752814587.004846,742770604.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,742770604.000000000,1752814586.000000000,-0.354963831,0.318467612,-0.028066245,-0.118502000,0.000000000,-0.087901940,-0.039682983
1752814587.026931,754151732.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,754151732.000000000,1752814586.000000000,-0.354963831,0.318467612,-0.028066245,-0.118502000,0.000000000,-0.087901940,-0.039682983
1752814587.040786,776209642.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,776209642.000000000,1752814586.000000000,-0.354968226,0.318466953,-0.028067790,-0.118503405,0.000000000,-0.087906934,-0.039682983
1752814587.052219,787622438.000000000,1752814586.000000000,404.486907959,539.750915527,0.000000000,1112.199584961,541.925292969,0.000000000,1118.174194336,1037.854736328,0.000000000,403.021972656,1032.867553711,0.000000000,0.340959614,787622438.000000000,1752814586.000000000,-0.354968226,0.318466953,-0.028067790,-0.118503405,0.000000000,-0.087906934,-0.039682983
